Hour,Technology,Value
4082,WindOnshore,0.0
4082,HydroPower,0.64064
4082,DieselGenerator,0.0
4082,Tidal,0.0
4082,DieselImport,0.0
4082,Forest,0.020795119440000003
4082,ElectricStove,0.0
4082,ElectricVehicle,0.0
4082,WoodBurner,0.020795119440000003
4083,SolarPV,0.0
4083,WindOnshore,0.0
4083,HydroPower,0.6552
4083,DieselGenerator,0.0
4083,Tidal,0.0
4083,DieselImport,0.0
4083,Forest,0.020923053619999996
4083,ElectricStove,0.0
4083,ElectricVehicle,0.0
4083,WoodBurner,0.020923053619999996
4084,SolarPV,0.0
4084,WindOnshore,0.0
4084,HydroPower,0.64064
4084,DieselGenerator,0.0
4084,Tidal,0.0
4084,DieselImport,0.0
4084,Forest,0.021016096660000004
4084,ElectricStove,0.0
4084,ElectricVehicle,0.0
4084,WoodBurner,0.021016096660000004
4085,SolarPV,0.0
4085,WindOnshore,0.0
4085,HydroPower,0.64064
4085,DieselGenerator,0.0
4085,Tidal,0.0
4085,DieselImport,0.0
4085,Forest,0.07025912558
4085,ElectricStove,0.0
4085,ElectricVehicle,0.0
4085,WoodBurner,0.07025912558
4086,SolarPV,0.0
4086,WindOnshore,0.0
4086,HydroPower,0.64064
4086,DieselGenerator,0.0
4086,Tidal,0.0
4086,DieselImport,0.0
4086,Forest,0.07200368257999999
4086,ElectricStove,0.003937029348
4086,ElectricVehicle,0.0
4086,WoodBurner,0.07200368257999999
4087,SolarPV,0.0
4087,WindOnshore,0.0
4087,HydroPower,0.64064
4087,DieselGenerator,0.0
4087,Tidal,0.0
4087,DieselImport,0.0
4087,Forest,0.07211998638
4087,ElectricStove,0.006382856255999999
4087,ElectricVehicle,0.0
4087,WoodBurner,0.07211998638
4088,SolarPV,0.0
4088,WindOnshore,0.0
4088,HydroPower,0.64064
4088,DieselGenerator,0.0
4088,Tidal,0.0
4088,DieselImport,0.0
4088,Forest,0.03199517538
4088,ElectricStove,0.017239137755999997
4088,ElectricVehicle,0.0
4088,WoodBurner,0.03199517538
4089,SolarPV,0.0
4089,WindOnshore,0.0
4089,HydroPower,0.64064
4089,DieselGenerator,0.0
4089,Tidal,0.0
4089,DieselImport,0.0
4089,Forest,0.0306460513
4089,ElectricStove,0.021176167104000002
4089,ElectricVehicle,10.7131505778
4089,WoodBurner,0.0306460513
4090,SolarPV,0.0
4090,WindOnshore,0.0
4090,HydroPower,0.64064
4090,DieselGenerator,0.0
4090,Tidal,0.0
4090,DieselImport,0.0
4090,Forest,0.03276278046
4090,ElectricStove,0.019685055702
4090,ElectricVehicle,0.0
4090,WoodBurner,0.03276278046
4091,SolarPV,0.0
4091,WindOnshore,0.0
4091,HydroPower,0.64064
4091,DieselGenerator,0.0
4091,Tidal,0.0
4091,DieselImport,0.0
4091,Forest,0.02114403084
4091,ElectricStove,0.006382856255999999
4091,ElectricVehicle,0.0
4091,WoodBurner,0.02114403084
4092,SolarPV,0.0
4092,WindOnshore,0.0
4092,HydroPower,0.62608
4092,DieselGenerator,0.0
4092,Tidal,0.0
4092,DieselImport,0.0
4092,Forest,0.02126033464
4092,ElectricStove,0.019685055702
4092,ElectricVehicle,0.0
4092,WoodBurner,0.02126033464
4093,SolarPV,0.0
4093,WindOnshore,0.0
4093,HydroPower,0.62608
4093,DieselGenerator,0.0
4093,Tidal,0.0
4093,DieselImport,0.0
4093,Forest,0.02008566626
4093,ElectricStove,0.0181939443
4093,ElectricVehicle,0.0
4093,WoodBurner,0.02008566626
4094,SolarPV,0.0
4094,WindOnshore,0.0
4094,HydroPower,0.62608
4094,DieselGenerator,0.0
4094,Tidal,0.0
4094,DieselImport,0.0
4094,Forest,0.021330116920000003
4094,ElectricStove,0.0181939443
4094,ElectricVehicle,0.0
4094,WoodBurner,0.021330116920000003
4095,SolarPV,0.0
4095,WindOnshore,0.0
4095,HydroPower,0.62608
4095,DieselGenerator,0.0
4095,Tidal,0.0
4095,DieselImport,0.0
4095,Forest,0.019911210559999996
4095,ElectricStove,0.011810997006
4095,ElectricVehicle,0.0
4095,WoodBurner,0.019911210559999996
4096,SolarPV,0.0
4096,WindOnshore,0.0
4096,HydroPower,0.62608
4096,DieselGenerator,0.0
4096,Tidal,0.0
4096,DieselImport,0.0
4096,Forest,0.07015445216
4096,ElectricStove,0.006919252152
4096,ElectricVehicle,0.0
4096,WoodBurner,0.07015445216
4097,SolarPV,0.0
4097,WindOnshore,0.0
4097,HydroPower,0.62608
4097,DieselGenerator,0.0
4097,Tidal,0.0
4097,DieselImport,0.0
4097,Forest,0.07085227496
4097,ElectricStove,0.003937029348
4097,ElectricVehicle,10.7131505778
4097,WoodBurner,0.07085227496
4098,SolarPV,0.0
4098,WindOnshore,0.0
4098,HydroPower,0.62608
4098,DieselGenerator,0.0
4098,Tidal,0.0
4098,DieselImport,0.0
4098,Forest,0.07078249267999999
4098,ElectricStove,0.017352024876000002
4098,ElectricVehicle,0.0
4098,WoodBurner,0.07078249267999999
4099,SolarPV,0.0
4099,WindOnshore,0.0
4099,HydroPower,0.62608
4099,DieselGenerator,0.0
4099,Tidal,0.0
4099,DieselImport,0.0
4099,Forest,0.03212310956
4099,ElectricStove,0.03353748882
4099,ElectricVehicle,0.0
4099,WoodBurner,0.03212310956
4100,SolarPV,0.0
4100,WindOnshore,0.0
4100,HydroPower,0.62608
4100,DieselGenerator,0.0
4100,Tidal,0.0
4100,DieselImport,0.0
4100,Forest,0.03062279054
4100,ElectricStove,0.03353748882
4100,ElectricVehicle,0.0
4100,WoodBurner,0.03062279054
4101,SolarPV,0.0
4101,WindOnshore,0.0
4101,HydroPower,0.62608
4101,DieselGenerator,0.0
4101,Tidal,0.0
4101,DieselImport,0.0
4101,Forest,0.03170441588
4101,ElectricStove,0.03099707343
4101,ElectricVehicle,10.7131505778
4101,WoodBurner,0.03170441588
4102,SolarPV,0.0
4102,WindOnshore,0.0
4102,HydroPower,0.61152
4102,DieselGenerator,0.0
4102,Tidal,0.0
4102,DieselImport,0.0
4102,Forest,0.03173930702
4102,ElectricStove,0.015955410918
4102,ElectricVehicle,0.0
4102,WoodBurner,0.03173930702
4103,SolarPV,0.0
4103,WindOnshore,0.0
4103,HydroPower,0.61152
4103,DieselGenerator,0.0
4103,Tidal,0.0
4103,DieselImport,0.0
4103,Forest,0.0206439245
4103,ElectricStove,0.006707497763999999
4103,ElectricVehicle,0.0
4103,WoodBurner,0.0206439245
4104,SolarPV,0.0
4104,WindOnshore,0.0
4104,HydroPower,0.61152
4104,DieselGenerator,0.0
4104,Tidal,0.0
4104,DieselImport,0.0
4104,Forest,0.021016096660000004
4104,ElectricStove,0.0
4104,ElectricVehicle,0.0
4104,WoodBurner,0.021016096660000004
4105,SolarPV,0.0
4105,WindOnshore,0.0
4105,HydroPower,0.5969599999999999
4105,DieselGenerator,0.0
4105,Tidal,0.0
4105,DieselImport,0.0
4105,Forest,0.0273895449
4105,ElectricStove,0.0
4105,ElectricVehicle,0.0
4105,WoodBurner,0.0273895449
4106,SolarPV,0.0
4106,WindOnshore,0.0
4106,HydroPower,0.61152
4106,DieselGenerator,0.0
4106,Tidal,0.0
4106,DieselImport,0.0
4106,Forest,0.029134101899999997
4106,ElectricStove,0.0
4106,ElectricVehicle,0.0
4106,WoodBurner,0.029134101899999997
4107,SolarPV,0.0
4107,WindOnshore,0.0
4107,HydroPower,0.61152
4107,DieselGenerator,0.0
4107,Tidal,0.0
4107,DieselImport,0.0
4107,Forest,0.02729650186
4107,ElectricStove,0.0
4107,ElectricVehicle,0.0
4107,WoodBurner,0.02729650186
4108,SolarPV,0.0
4108,WindOnshore,0.0
4108,HydroPower,0.61152
4108,DieselGenerator,0.0
4108,Tidal,0.0
4108,DieselImport,0.0
4108,Forest,0.02735465376
4108,ElectricStove,0.0
4108,ElectricVehicle,0.0
4108,WoodBurner,0.02735465376
4109,SolarPV,0.0
4109,WindOnshore,0.0
4109,HydroPower,0.61152
4109,DieselGenerator,0.0
4109,Tidal,0.0
4109,DieselImport,0.0
4109,Forest,0.07947038654000001
4109,ElectricStove,0.0
4109,ElectricVehicle,0.0
4109,WoodBurner,0.07947038654000001
4110,SolarPV,0.0
4110,WindOnshore,0.0
4110,HydroPower,0.5969599999999999
4110,DieselGenerator,0.0
4110,Tidal,0.0
4110,DieselImport,0.0
4110,Forest,0.0782724574
4110,ElectricStove,0.003937029348
4110,ElectricVehicle,0.0
4110,WoodBurner,0.0782724574
4111,SolarPV,0.0
4111,WindOnshore,0.0
4111,HydroPower,0.5969599999999999
4111,DieselGenerator,0.0
4111,Tidal,0.0
4111,DieselImport,0.0
4111,Forest,0.07819104474
4111,ElectricStove,0.006382856255999999
4111,ElectricVehicle,0.0
4111,WoodBurner,0.07819104474
4112,SolarPV,0.0
4112,WindOnshore,0.0
4112,HydroPower,0.5969599999999999
4112,DieselGenerator,0.0
4112,Tidal,0.0
4112,DieselImport,0.0
4112,Forest,0.041485565460000005
4112,ElectricStove,0.017239137755999997
4112,ElectricVehicle,0.0
4112,WoodBurner,0.041485565460000005
4113,SolarPV,0.0
4113,WindOnshore,0.0
4113,HydroPower,0.5824
4113,DieselGenerator,0.0
4113,Tidal,0.0
4113,DieselImport,0.0
4113,Forest,0.043800011080000006
4113,ElectricStove,0.021176167104000002
4113,ElectricVehicle,10.7131505778
4113,WoodBurner,0.043800011080000006
4114,SolarPV,0.0
4114,WindOnshore,0.0
4114,HydroPower,0.5969599999999999
4114,DieselGenerator,0.0
4114,Tidal,0.0
4114,DieselImport,0.0
4114,Forest,0.044160552859999994
4114,ElectricStove,0.019685055702
4114,ElectricVehicle,0.0
4114,WoodBurner,0.044160552859999994
4115,SolarPV,0.0
4115,WindOnshore,0.0
4115,HydroPower,0.5969599999999999
4115,DieselGenerator,0.0
4115,Tidal,0.0
4115,DieselImport,0.0
4115,Forest,0.029389970260000002
4115,ElectricStove,0.006382856255999999
4115,ElectricVehicle,0.0
4115,WoodBurner,0.029389970260000002
4116,SolarPV,0.0
4116,WindOnshore,0.0
4116,HydroPower,0.5969599999999999
4116,DieselGenerator,0.0
4116,Tidal,0.0
4116,DieselImport,0.0
4116,Forest,0.02886660316
4116,ElectricStove,0.019685055702
4116,ElectricVehicle,0.0
4116,WoodBurner,0.02886660316
4117,SolarPV,0.0
4117,WindOnshore,0.0
4117,HydroPower,0.5969599999999999
4117,DieselGenerator,0.0
4117,Tidal,0.0
4117,DieselImport,0.0
4117,Forest,0.02955279558
4117,ElectricStove,0.0181939443
4117,ElectricVehicle,0.0
4117,WoodBurner,0.02955279558
4118,SolarPV,0.0
4118,WindOnshore,0.0
4118,HydroPower,0.5969599999999999
4118,DieselGenerator,0.0
4118,Tidal,0.0
4118,DieselImport,0.0
4118,Forest,0.028180410739999998
4118,ElectricStove,0.0181939443
4118,ElectricVehicle,0.0
4118,WoodBurner,0.028180410739999998
4119,SolarPV,0.0
4119,WindOnshore,0.0
4119,HydroPower,0.5969599999999999
4119,DieselGenerator,0.0
4119,Tidal,0.0
4119,DieselImport,0.0
4119,Forest,0.02935507912
4119,ElectricStove,0.011810997006
4119,ElectricVehicle,0.0
4119,WoodBurner,0.02935507912
4120,SolarPV,0.0
4120,WindOnshore,0.0
4120,HydroPower,0.5969599999999999
4120,DieselGenerator,0.0
4120,Tidal,0.0
4120,DieselImport,0.0
4120,Forest,0.07781887257999999
4120,ElectricStove,0.006919252152
4120,ElectricVehicle,0.0
4120,WoodBurner,0.07781887257999999
4121,SolarPV,0.0
4121,WindOnshore,0.0
4121,HydroPower,0.5969599999999999
4121,DieselGenerator,0.0
4121,Tidal,0.0
4121,DieselImport,0.0
4121,Forest,0.0785632169
4121,ElectricStove,0.003937029348
4121,ElectricVehicle,10.7131505778
4121,WoodBurner,0.0785632169
4122,SolarPV,0.0
4122,WindOnshore,0.0
4122,HydroPower,0.5969599999999999
4122,DieselGenerator,0.0
4122,Tidal,0.0
4122,DieselImport,0.0
4122,Forest,0.0786213688
4122,ElectricStove,0.017352024876000002
4122,ElectricVehicle,0.0
4122,WoodBurner,0.0786213688
4123,SolarPV,0.0
4123,WindOnshore,0.0
4123,HydroPower,0.5969599999999999
4123,DieselGenerator,0.0
4123,Tidal,0.0
4123,DieselImport,0.0
4123,Forest,0.043544142720000005
4123,ElectricStove,0.03353748882
4123,ElectricVehicle,0.0
4123,WoodBurner,0.043544142720000005
4124,SolarPV,0.0
4124,WindOnshore,0.0
4124,HydroPower,0.5969599999999999
4124,DieselGenerator,0.0
4124,Tidal,0.0
4124,DieselImport,0.0
4124,Forest,0.044416421219999995
4124,ElectricStove,0.03353748882
4124,ElectricVehicle,0.0
4124,WoodBurner,0.044416421219999995
4125,SolarPV,0.0
4125,WindOnshore,0.0
4125,HydroPower,0.5969599999999999
4125,DieselGenerator,0.0
4125,Tidal,0.0
4125,DieselImport,0.0
4125,Forest,0.04253229966
4125,ElectricStove,0.03099707343
4125,ElectricVehicle,10.7131505778
4125,WoodBurner,0.04253229966
4126,SolarPV,0.0
4126,WindOnshore,0.0
4126,HydroPower,0.5969599999999999
4126,DieselGenerator,0.0
4126,Tidal,0.0
4126,DieselImport,0.0
4126,Forest,0.04248577813999999
4126,ElectricStove,0.015955410918
4126,ElectricVehicle,0.0
4126,WoodBurner,0.04248577813999999
4127,SolarPV,0.0
4127,WindOnshore,0.0
4127,HydroPower,0.5969599999999999
4127,DieselGenerator,0.0
4127,Tidal,0.0
4127,DieselImport,0.0
4127,Forest,0.02729650186
4127,ElectricStove,0.006707497763999999
4127,ElectricVehicle,0.0
4127,WoodBurner,0.02729650186
4128,SolarPV,0.0
4128,WindOnshore,0.0
4128,HydroPower,0.5824
4128,DieselGenerator,0.0
4128,Tidal,0.0
4128,DieselImport,0.0
4128,Forest,0.0271569373
4128,ElectricStove,0.0
4128,ElectricVehicle,0.0
4128,WoodBurner,0.0271569373
4129,SolarPV,0.0
4129,WindOnshore,0.0
4129,HydroPower,0.5969599999999999
4129,DieselGenerator,0.0
4129,Tidal,0.0
4129,DieselImport,0.0
4129,Forest,0.046695975699999996
4129,ElectricStove,0.0
4129,ElectricVehicle,0.0
4129,WoodBurner,0.046695975699999996
4130,SolarPV,0.0
4130,WindOnshore,0.0
4130,HydroPower,0.5824
4130,DieselGenerator,0.0
4130,Tidal,0.0
4130,DieselImport,0.0
4130,Forest,0.049115094740000004
4130,ElectricStove,0.0
4130,ElectricVehicle,0.0
4130,WoodBurner,0.049115094740000004
4131,SolarPV,0.0
4131,WindOnshore,0.0
4131,HydroPower,0.5824
4131,DieselGenerator,0.0
4131,Tidal,0.0
4131,DieselImport,0.0
4131,Forest,0.0469285833
4131,ElectricStove,0.0
4131,ElectricVehicle,0.0
4131,WoodBurner,0.0469285833
4132,SolarPV,0.0
4132,WindOnshore,0.0
4132,HydroPower,0.5969599999999999
4132,DieselGenerator,0.0
4132,Tidal,0.0
4132,DieselImport,0.0
4132,Forest,0.047451950400000005
4132,ElectricStove,0.0
4132,ElectricVehicle,0.0
4132,WoodBurner,0.047451950400000005
4133,SolarPV,0.0
4133,WindOnshore,0.0
4133,HydroPower,0.5969599999999999
4133,DieselGenerator,0.0
4133,Tidal,0.0
4133,DieselImport,0.0
4133,Forest,0.09656704513999999
4133,ElectricStove,0.0
4133,ElectricVehicle,0.0
4133,WoodBurner,0.09656704513999999
4134,SolarPV,0.0
4134,WindOnshore,0.0
4134,HydroPower,0.5969599999999999
4134,DieselGenerator,0.0
4134,Tidal,0.0
4134,DieselImport,0.0
4134,Forest,0.0999049642
4134,ElectricStove,0.004019873928
4134,ElectricVehicle,0.0
4134,WoodBurner,0.0999049642
4135,SolarPV,0.0
4135,WindOnshore,0.0
4135,HydroPower,0.61152
4135,DieselGenerator,0.0
4135,Tidal,0.0
4135,DieselImport,0.0
4135,Forest,0.09709041223999999
4135,ElectricStove,0.006465700836
4135,ElectricVehicle,0.0
4135,WoodBurner,0.09709041223999999
4136,SolarPV,0.0
4136,WindOnshore,0.0
4136,HydroPower,0.62608
4136,DieselGenerator,0.0
4136,Tidal,0.0
4136,DieselImport,0.0
4136,Forest,0.07075923192000001
4136,ElectricStove,0.017653360656
4136,ElectricVehicle,0.0
4136,WoodBurner,0.07075923192000001
4137,SolarPV,0.0
4137,WindOnshore,0.0
4137,HydroPower,0.64064
4137,DieselGenerator,0.0
4137,Tidal,0.0
4137,DieselImport,0.0
4137,Forest,0.07322487248
4137,ElectricStove,0.021673234584
4137,ElectricVehicle,10.7131505778
4137,WoodBurner,0.07322487248
4138,SolarPV,0.0
4138,WindOnshore,0.0
4138,HydroPower,0.64064
4138,DieselGenerator,0.0
4138,Tidal,0.0
4138,DieselImport,0.0
4138,Forest,0.07089879648
4138,ElectricStove,0.020099278602
4138,ElectricVehicle,0.0
4138,WoodBurner,0.07089879648
4139,SolarPV,0.0
4139,WindOnshore,0.0
4139,HydroPower,0.66976
4139,DieselGenerator,0.0
4139,Tidal,0.0
4139,DieselImport,0.0
4139,Forest,0.04959194032
4139,ElectricStove,0.006465700836
4139,ElectricVehicle,0.0
4139,WoodBurner,0.04959194032
4140,SolarPV,0.0
4140,WindOnshore,0.0
4140,HydroPower,0.6843199999999999
4140,DieselGenerator,0.0
4140,Tidal,0.0
4140,DieselImport,0.0
4140,Forest,0.04583532758
4140,ElectricStove,0.020099278602
4140,ElectricVehicle,0.0
4140,WoodBurner,0.04583532758
4141,SolarPV,0.0
4141,WindOnshore,0.0
4141,HydroPower,0.69888
4141,DieselGenerator,0.0
4141,Tidal,0.0
4141,DieselImport,0.0
4141,Forest,0.046789018739999994
4141,ElectricStove,0.01852532262
4141,ElectricVehicle,0.0
4141,WoodBurner,0.046789018739999994
4142,SolarPV,0.0
4142,WindOnshore,0.0
4142,HydroPower,0.71344
4142,DieselGenerator,0.0
4142,Tidal,0.0
4142,DieselImport,0.0
4142,Forest,0.04968498336
4142,ElectricStove,0.01852532262
4142,ElectricVehicle,0.0
4142,WoodBurner,0.04968498336
4143,SolarPV,0.0
4143,WindOnshore,0.0
4143,HydroPower,0.728
4143,DieselGenerator,0.0
4143,Tidal,0.0
4143,DieselImport,0.0
4143,Forest,0.047451950400000005
4143,ElectricStove,0.012059530745999998
4143,ElectricVehicle,0.0
4143,WoodBurner,0.047451950400000005
4144,SolarPV,0.0
4144,WindOnshore,0.0
4144,HydroPower,0.728
4144,DieselGenerator,0.0
4144,Tidal,0.0
4144,DieselImport,0.0
4144,Forest,0.09966072622000001
4144,ElectricStove,0.007167785891999999
4144,ElectricVehicle,0.0
4144,WoodBurner,0.09966072622000001
4145,SolarPV,0.0
4145,WindOnshore,0.0
4145,HydroPower,0.71344
4145,DieselGenerator,0.0
4145,Tidal,0.0
4145,DieselImport,0.0
4145,Forest,0.09981192116
4145,ElectricStove,0.004019873928
4145,ElectricVehicle,10.7131505778
4145,WoodBurner,0.09981192116
4146,SolarPV,0.0
4146,WindOnshore,0.0
4146,HydroPower,0.728
4146,DieselGenerator,0.0
4146,Tidal,0.0
4146,DieselImport,0.0
4146,Forest,0.09938159710000001
4146,ElectricStove,0.017717087256000002
4146,ElectricVehicle,0.0
4146,WoodBurner,0.09938159710000001
4147,SolarPV,0.0
4147,WindOnshore,0.0
4147,HydroPower,0.728
4147,DieselGenerator,0.0
4147,Tidal,0.0
4147,DieselImport,0.0
4147,Forest,0.06965434582
4147,ElectricStove,0.034243124358
4147,ElectricVehicle,0.0
4147,WoodBurner,0.06965434582
4148,SolarPV,0.0
4148,WindOnshore,0.0
4148,HydroPower,0.728
4148,DieselGenerator,0.0
4148,Tidal,0.0
4148,DieselImport,0.0
4148,Forest,0.06943336859999999
4148,ElectricStove,0.034243124358
4148,ElectricVehicle,0.0
4148,WoodBurner,0.06943336859999999
4149,SolarPV,0.0
4149,WindOnshore,0.0
4149,HydroPower,0.728
4149,DieselGenerator,0.0
4149,Tidal,0.0
4149,DieselImport,0.0
4149,Forest,0.07599290292
4149,ElectricStove,0.031561600068000004
4149,ElectricVehicle,10.7131505778
4149,WoodBurner,0.07599290292
4150,SolarPV,0.0
4150,WindOnshore,0.0
4150,HydroPower,0.728
4150,DieselGenerator,0.0
4150,Tidal,0.0
4150,DieselImport,0.0
4150,Forest,0.0740273687
4150,ElectricStove,0.016378828656
4150,ElectricVehicle,0.0
4150,WoodBurner,0.0740273687
4151,SolarPV,0.0
4151,WindOnshore,0.0
4151,HydroPower,0.728
4151,DieselGenerator,0.0
4151,Tidal,0.0
4151,DieselImport,0.0
4151,Forest,0.04654478076
4151,ElectricStove,0.006848606664
4151,ElectricVehicle,0.0
4151,WoodBurner,0.04654478076
4152,SolarPV,0.0
4152,WindOnshore,0.0
4152,HydroPower,0.71344
4152,DieselGenerator,0.0
4152,Tidal,0.0
4152,DieselImport,0.0
4152,Forest,0.04683554026
4152,ElectricStove,0.0
4152,ElectricVehicle,0.0
4152,WoodBurner,0.04683554026
4153,SolarPV,0.0
4153,WindOnshore,0.0
4153,HydroPower,0.71344
4153,DieselGenerator,0.0
4153,Tidal,0.0
4153,DieselImport,0.0
4153,Forest,0.01375873954
4153,ElectricStove,0.0
4153,ElectricVehicle,0.0
4153,WoodBurner,0.01375873954
4154,SolarPV,0.0
4154,WindOnshore,0.0
4154,HydroPower,0.71344
4154,DieselGenerator,0.0
4154,Tidal,0.0
4154,DieselImport,0.0
4154,Forest,0.013968086380000001
4154,ElectricStove,0.0
4154,ElectricVehicle,0.0
4154,WoodBurner,0.013968086380000001
4155,SolarPV,0.0
4155,WindOnshore,0.0
4155,HydroPower,0.69888
4155,DieselGenerator,0.0
4155,Tidal,0.0
4155,DieselImport,0.0
4155,Forest,0.013374937
4155,ElectricStove,0.0
4155,ElectricVehicle,0.0
4155,WoodBurner,0.013374937
4156,SolarPV,0.0
4156,WindOnshore,0.0
4156,HydroPower,0.69888
4156,DieselGenerator,0.0
4156,Tidal,0.0
4156,DieselImport,0.0
4156,Forest,0.01340982814
4156,ElectricStove,0.0
4156,ElectricVehicle,0.0
4156,WoodBurner,0.01340982814
4157,SolarPV,0.0
4157,WindOnshore,0.0
4157,HydroPower,0.71344
4157,DieselGenerator,0.0
4157,Tidal,0.0
4157,DieselImport,0.0
4157,Forest,0.06311807226
4157,ElectricStove,0.0
4157,ElectricVehicle,0.0
4157,WoodBurner,0.06311807226
4158,SolarPV,0.0
4158,WindOnshore,0.0
4158,HydroPower,0.71344
4158,DieselGenerator,0.0
4158,Tidal,0.0
4158,DieselImport,0.0
4158,Forest,0.06311807226
4158,ElectricStove,0.0041578875359999995
4158,ElectricVehicle,0.0
4158,WoodBurner,0.06311807226
4159,SolarPV,0.0
4159,WindOnshore,0.0
4159,HydroPower,0.728
4159,DieselGenerator,0.0
4159,Tidal,0.0
4159,DieselImport,0.0
4159,Forest,0.0630948115
4159,ElectricStove,0.006603805482000001
4159,ElectricVehicle,0.0
4159,WoodBurner,0.0630948115
4160,SolarPV,0.0
4160,WindOnshore,0.0
4160,HydroPower,0.74256
4160,DieselGenerator,0.0
4160,Tidal,0.0
4160,DieselImport,0.0
4160,Forest,0.020481099179999997
4160,ElectricStove,0.018343701809999998
4160,ElectricVehicle,0.0
4160,WoodBurner,0.020481099179999997
4161,SolarPV,0.0
4161,WindOnshore,0.0
4161,HydroPower,0.74256
4161,DieselGenerator,0.0
4161,Tidal,0.0
4161,DieselImport,0.0
4161,Forest,0.0205857726
4161,ElectricStove,0.022501589346000002
4161,ElectricVehicle,10.7131505778
4161,WoodBurner,0.0205857726
4162,SolarPV,0.0
4162,WindOnshore,0.0
4162,HydroPower,0.75712
4162,DieselGenerator,0.0
4162,Tidal,0.0
4162,DieselImport,0.0
4162,Forest,0.02129522578
4162,ElectricStove,0.020789619756
4162,ElectricVehicle,0.0
4162,WoodBurner,0.02129522578
4163,SolarPV,0.0
4163,WindOnshore,0.0
4163,HydroPower,0.7716799999999999
4163,DieselGenerator,0.0
4163,Tidal,0.0
4163,DieselImport,0.0
4163,Forest,0.01397971676
4163,ElectricStove,0.006603805482000001
4163,ElectricVehicle,0.0
4163,WoodBurner,0.01397971676
4164,SolarPV,0.0
4164,WindOnshore,0.0
4164,HydroPower,0.78624
4164,DieselGenerator,0.0
4164,Tidal,0.0
4164,DieselImport,0.0
4164,Forest,0.01381689144
4164,ElectricStove,0.020789619756
4164,ElectricVehicle,0.0
4164,WoodBurner,0.01381689144
4165,SolarPV,0.0
4165,WindOnshore,0.0
4165,HydroPower,0.8153600000000001
4165,DieselGenerator,0.0
4165,Tidal,0.0
4165,DieselImport,0.0
4165,Forest,0.01324700282
4165,ElectricStove,0.019077559128
4165,ElectricVehicle,0.0
4165,WoodBurner,0.01324700282
4166,SolarPV,0.0
4166,WindOnshore,0.0
4166,HydroPower,0.8590399999999999
4166,DieselGenerator,0.0
4166,Tidal,0.0
4166,DieselImport,0.0
4166,Forest,0.013456349659999998
4166,ElectricStove,0.019077559128
4166,ElectricVehicle,0.0
4166,WoodBurner,0.013456349659999998
4167,SolarPV,0.0
4167,WindOnshore,0.0
4167,HydroPower,0.9463999999999999
4167,DieselGenerator,0.0
4167,Tidal,0.0
4167,DieselImport,0.0
4167,Forest,0.0137820003
4167,ElectricStove,0.012473753645999999
4167,ElectricVehicle,0.0
4167,WoodBurner,0.0137820003
4168,SolarPV,0.0
4168,WindOnshore,0.0
4168,HydroPower,1.3831999999999998
4168,DieselGenerator,0.0
4168,Tidal,0.0
4168,DieselImport,0.0
4168,Forest,0.06349024442
4168,ElectricStove,0.007582008792
4168,ElectricVehicle,0.0
4168,WoodBurner,0.06349024442
4169,SolarPV,0.0
4169,WindOnshore,0.0
4169,HydroPower,1.456
4169,DieselGenerator,0.0
4169,Tidal,0.0
4169,DieselImport,0.0
4169,Forest,0.06307155074
4169,ElectricStove,0.0041578875359999995
4169,ElectricVehicle,10.7131505778
4169,WoodBurner,0.06307155074
4170,SolarPV,0.0
4170,WindOnshore,0.0
4170,HydroPower,1.456
4170,DieselGenerator,0.0
4170,Tidal,0.0
4170,DieselImport,0.0
4170,Forest,0.06416480646000002
4170,ElectricStove,0.013870367604
4170,ElectricVehicle,0.0
4170,WoodBurner,0.06416480646000002
4171,SolarPV,0.0
4171,WindOnshore,0.0
4171,HydroPower,1.29584
4171,DieselGenerator,0.0
4171,Tidal,0.0
4171,DieselImport,0.0
4171,Forest,0.020132187779999998
4171,ElectricStove,0.035419244280000005
4171,ElectricVehicle,0.0
4171,WoodBurner,0.020132187779999998
4172,SolarPV,0.0
4172,WindOnshore,0.0
4172,HydroPower,1.17936
4172,DieselGenerator,0.0
4172,Tidal,0.0
4172,DieselImport,0.0
4172,Forest,0.01960882068
4172,ElectricStove,0.035419244280000005
4172,ElectricVehicle,0.0
4172,WoodBurner,0.01960882068
4173,SolarPV,0.0
4173,WindOnshore,0.0
4173,HydroPower,1.10656
4173,DieselGenerator,0.0
4173,Tidal,0.0
4173,DieselImport,0.0
4173,Forest,0.02127196502
4173,ElectricStove,0.032502477798
4173,ElectricVehicle,10.7131505778
4173,WoodBurner,0.02127196502
4174,SolarPV,0.0
4174,WindOnshore,0.0
4174,HydroPower,1.0919999999999999
4174,DieselGenerator,0.0
4174,Tidal,0.0
4174,DieselImport,0.0
4174,Forest,0.0205276207
4174,ElectricStove,0.017084464194
4174,ElectricVehicle,0.0
4174,WoodBurner,0.0205276207
4175,SolarPV,0.0
4175,WindOnshore,0.0
4175,HydroPower,1.0628799999999998
4175,DieselGenerator,0.0
4175,Tidal,0.0
4175,DieselImport,0.0
4175,Forest,0.01363080536
4175,ElectricStove,0.007083848856
4175,ElectricVehicle,0.0
4175,WoodBurner,0.01363080536
4176,SolarPV,0.0
4176,WindOnshore,0.0
4176,HydroPower,1.1211200000000001
4176,DieselGenerator,0.0
4176,Tidal,0.0
4176,DieselImport,0.0
4176,Forest,0.01289809142
