Hour,Fuel,Value
266,Diesel,30000253.0
266,FireWood,19999998.0
266,Gas,105499989.45
267,Diesel,30000253.0
267,FireWood,19999998.0
267,Gas,105499989.45
268,Diesel,30000253.0
268,FireWood,19999998.0
268,Gas,105499989.45
269,Diesel,30000253.0
269,FireWood,19999998.0
269,Gas,105499989.45
270,Diesel,30000253.0
270,FireWood,19999998.0
270,Gas,105499989.45
271,Diesel,30000253.0
271,FireWood,19999998.0
271,Gas,105499989.45
272,Diesel,30000253.0
272,FireWood,19999998.0
272,Gas,105499989.45
273,Diesel,30000253.0
273,FireWood,19999998.0
273,Gas,105499989.45
274,Diesel,30000253.0
274,FireWood,19999998.0
274,Gas,105499989.45
275,Diesel,30000253.0
275,FireWood,19999998.0
275,Gas,105499989.45
276,Diesel,30000253.0
276,FireWood,19999998.0
276,Gas,105499989.45
277,Diesel,30000253.0
277,FireWood,19999998.0
277,Gas,105499989.45
278,Diesel,30000253.0
278,FireWood,19999998.0
278,Gas,105499989.45
279,Diesel,30000253.0
279,FireWood,19999998.0
279,Gas,105499989.45
280,Diesel,30000253.0
280,FireWood,19999998.0
280,Gas,105499989.45
281,Diesel,30000253.0
281,FireWood,19999998.0
281,Gas,105499989.45
282,Diesel,30000253.0
282,FireWood,19999998.0
282,Gas,105499989.45
283,Diesel,30000253.0
283,FireWood,19999998.0
283,Gas,105499989.45
284,Diesel,30000253.0
284,FireWood,19999998.0
284,Gas,105499989.45
285,Diesel,30000253.0
285,FireWood,19999998.0
285,Gas,105499989.45
286,Diesel,30000253.0
286,FireWood,19999998.0
286,Gas,105499989.45
287,Diesel,30000253.0
287,FireWood,19999998.0
287,Gas,105499989.45
288,Diesel,30000253.0
288,FireWood,19999998.0
288,Gas,105499989.45
289,Diesel,30000253.0
289,FireWood,19999998.0
289,Gas,105499989.45
290,Diesel,30000253.0
290,FireWood,19999998.0
290,Gas,105499989.45
291,Diesel,30000253.0
291,FireWood,19999998.0
291,Gas,105499989.45
292,Diesel,30000253.0
292,FireWood,19999998.0
292,Gas,105499989.45
293,Diesel,30000253.0
293,FireWood,19999998.0
293,Gas,105499989.45
294,Diesel,30000253.0
294,FireWood,19999998.0
294,Gas,105499989.45
295,Diesel,30000253.0
295,FireWood,19999998.0
295,Gas,105499989.45
296,Diesel,30000253.0
296,FireWood,19999998.0
296,Gas,105499989.45
297,Diesel,30000253.0
297,FireWood,19999998.0
297,Gas,105499989.45
298,Diesel,30000253.0
298,FireWood,19999998.0
298,Gas,105499989.45
299,Diesel,30000253.0
299,FireWood,19999998.0
299,Gas,105499989.45
300,Diesel,30000253.0
300,FireWood,19999998.0
300,Gas,105499989.45
301,Diesel,30000253.0
301,FireWood,19999998.0
301,Gas,105499989.45
302,Diesel,30000253.0
302,FireWood,19999998.0
302,Gas,105499989.45
303,Diesel,30000253.0
303,FireWood,19999998.0
303,Gas,105499989.45
304,Diesel,30000253.0
304,FireWood,19999998.0
304,Gas,105499989.45
305,Diesel,30000253.0
305,FireWood,19999998.0
305,Gas,105499989.45
306,Diesel,30000253.0
306,FireWood,19999998.0
306,Gas,105499989.45
307,Diesel,30000253.0
307,FireWood,19999998.0
307,Gas,105499989.45
308,Diesel,30000253.0
308,FireWood,19999998.0
308,Gas,105499989.45
309,Diesel,30000253.0
309,FireWood,19999998.0
309,Gas,105499989.45
310,Diesel,30000253.0
310,FireWood,19999998.0
310,Gas,105499989.45
311,Diesel,30000253.0
311,FireWood,19999998.0
311,Gas,105499989.45
312,Diesel,30000253.0
312,FireWood,19999998.0
312,Gas,105499989.45
313,Diesel,30000253.0
313,FireWood,19999998.0
313,Gas,105499989.45
314,Diesel,30000253.0
314,FireWood,19999998.0
314,Gas,105499989.45
315,Diesel,30000253.0
315,FireWood,19999998.0
315,Gas,105499989.45
316,Diesel,30000253.0
316,FireWood,19999998.0
316,Gas,105499989.45
317,Diesel,30000253.0
317,FireWood,19999998.0
317,Gas,105499989.45
318,Diesel,30000253.0
318,FireWood,19999998.0
318,Gas,105499989.45
319,Diesel,30000253.0
319,FireWood,19999998.0
319,Gas,105499989.45
320,Diesel,30000253.0
320,FireWood,19999998.0
320,Gas,105499989.45
321,Diesel,30000253.0
321,FireWood,19999998.0
321,Gas,105499989.45
322,Diesel,30000253.0
322,FireWood,19999998.0
322,Gas,105499989.45
323,Diesel,30000253.0
323,FireWood,19999998.0
323,Gas,105499989.45
324,Diesel,30000253.0
324,FireWood,19999998.0
324,Gas,105499989.45
325,Diesel,30000253.0
325,FireWood,19999998.0
325,Gas,105499989.45
326,Diesel,30000253.0
326,FireWood,19999998.0
326,Gas,105499989.45
327,Diesel,30000253.0
327,FireWood,19999998.0
327,Gas,105499989.45
328,Diesel,30000253.0
328,FireWood,19999998.0
328,Gas,105499989.45
329,Diesel,30000253.0
329,FireWood,19999998.0
329,Gas,105499989.45
330,Diesel,30000253.0
330,FireWood,19999998.0
330,Gas,105499989.45
331,Diesel,30000253.0
331,FireWood,19999998.0
331,Gas,105499989.45
332,Diesel,30000253.0
332,FireWood,19999998.0
332,Gas,105499989.45
333,Diesel,30000253.0
333,FireWood,19999998.0
333,Gas,105499989.45
334,Diesel,30000253.0
334,FireWood,19999998.0
334,Gas,105499989.45
335,Diesel,30000253.0
335,FireWood,19999998.0
335,Gas,105499989.45
336,Diesel,30000253.0
336,FireWood,19999998.0
336,Gas,105499989.45
337,Diesel,30000253.0
337,FireWood,19999998.0
337,Gas,105499989.45
338,Diesel,30000253.0
338,FireWood,19999998.0
338,Gas,105499989.45
339,Diesel,30000253.0
339,FireWood,19999998.0
339,Gas,105499989.45
340,Diesel,30000253.0
340,FireWood,19999998.0
340,Gas,105499989.45
341,Diesel,30000253.0
341,FireWood,19999998.0
341,Gas,105499989.45
342,Diesel,30000253.0
342,FireWood,19999998.0
342,Gas,105499989.45
343,Diesel,30000253.0
343,FireWood,19999998.0
343,Gas,105499989.45
344,Diesel,30000253.0
344,FireWood,19999998.0
344,Gas,105499989.45
345,Diesel,30000253.0
345,FireWood,19999998.0
345,Gas,105499989.45
346,Diesel,30000253.0
346,FireWood,19999998.0
346,Gas,105499989.45
347,Diesel,30000253.0
347,FireWood,19999998.0
347,Gas,105499989.45
348,Diesel,30000253.0
348,FireWood,19999998.0
348,Gas,105499989.45
349,Diesel,30000253.0
349,FireWood,19999998.0
349,Gas,105499989.45
350,Diesel,30000253.0
350,FireWood,19999998.0
350,Gas,105499989.45
351,Diesel,30000253.0
351,FireWood,19999998.0
351,Gas,105499989.45
352,Diesel,30000253.0
352,FireWood,19999998.0
352,Gas,105499989.45
353,Diesel,30000253.0
353,FireWood,19999998.0
353,Gas,105499989.45
354,Diesel,30000253.0
354,FireWood,19999998.0
354,Gas,105499989.45
355,Diesel,30000253.0
355,FireWood,19999998.0
355,Gas,105499989.45
356,Diesel,30000253.0
356,FireWood,19999998.0
356,Gas,105499989.45
357,Diesel,30000253.0
357,FireWood,19999998.0
357,Gas,105499989.45
358,Diesel,30000253.0
358,FireWood,19999998.0
358,Gas,105499989.45
359,Diesel,30000253.0
359,FireWood,19999998.0
359,Gas,105499989.45
360,Diesel,30000253.0
360,FireWood,19999998.0
360,Gas,105499989.45
361,Diesel,30000253.0
361,FireWood,19999998.0
361,Gas,105499989.45
362,Diesel,30000253.0
362,FireWood,19999998.0
362,Gas,105499989.45
363,Diesel,30000253.0
363,FireWood,19999998.0
363,Gas,105499989.45
364,Diesel,30000253.0
364,FireWood,19999998.0
364,Gas,105499989.45
365,Diesel,30000253.0
