Year,Hour,Fuel,Value
2028,1305,Power,-0.0
2028,1305,Heat,-0.0
2028,1305,Mobility,-0.0
2028,1305,Cooking,-0.0
2028,1305,Diesel,-0.0
2028,1305,FireWood,-0.0
2028,1306,Power,-0.0
2028,1306,Heat,-0.0
2028,1306,Mobility,-1.1102230246251565e-16
2028,1306,Cooking,-0.0
2028,1306,Diesel,-0.0
2028,1306,FireWood,-0.0
2028,1307,Power,-0.0
2028,1307,Heat,-0.0
2028,1307,Mobility,-0.0
2028,1307,Cooking,-0.0
2028,1307,Diesel,-0.0
2028,1307,FireWood,-0.0
2028,1308,Power,-0.0
2028,1308,Heat,-0.0
2028,1308,Mobility,-0.0
2028,1308,Cooking,-0.0
2028,1308,Diesel,-0.0
2028,1308,FireWood,-0.0
2028,1309,Power,-0.0
2028,1309,Heat,-0.0
2028,1309,Mobility,-0.0
2028,1309,Cooking,-0.0
2028,1309,Diesel,-0.0
2028,1309,FireWood,-0.0
2028,1310,Power,-0.0
2028,1310,Heat,-0.0
2028,1310,Mobility,-0.0
2028,1310,Cooking,-0.0
2028,1310,Diesel,-0.0
2028,1310,FireWood,-0.0
2028,1311,Power,-0.0
2028,1311,Heat,-0.0
2028,1311,Mobility,-0.0
2028,1311,Cooking,-0.0
2028,1311,Diesel,-0.0
2028,1311,FireWood,-0.0
2028,1312,Power,-0.0
2028,1312,Heat,-0.0
2028,1312,Mobility,-0.0
2028,1312,Cooking,-0.0
2028,1312,Diesel,-0.0
2028,1312,FireWood,-0.0
2028,1313,Power,-0.0
2028,1313,Heat,-0.0
2028,1313,Mobility,-1.1102230246251565e-16
2028,1313,Cooking,-0.0
2028,1313,Diesel,-0.0
2028,1313,FireWood,-0.0
2028,1314,Power,-0.0
2028,1314,Heat,-0.0
2028,1314,Mobility,-0.0
2028,1314,Cooking,-0.0
2028,1314,Diesel,-0.0
2028,1314,FireWood,-0.0
2028,1315,Power,-0.0
2028,1315,Heat,-0.0
2028,1315,Mobility,-0.0
2028,1315,Cooking,-0.0
2028,1315,Diesel,-0.0
2028,1315,FireWood,-0.0
2028,1316,Power,-0.0
2028,1316,Heat,-0.0
2028,1316,Mobility,-0.0
2028,1316,Cooking,-2.220446049250313e-16
2028,1316,Diesel,-0.0
2028,1316,FireWood,-0.0
2028,1317,Power,-0.0
2028,1317,Heat,-0.0
2028,1317,Mobility,-0.0
2028,1317,Cooking,-0.0
2028,1317,Diesel,-0.0
2028,1317,FireWood,-0.0
2028,1318,Power,-0.0
2028,1318,Heat,-0.0
2028,1318,Mobility,-0.0
2028,1318,Cooking,-0.0
2028,1318,Diesel,-0.0
2028,1318,FireWood,-0.0
2028,1319,Power,-0.0
2028,1319,Heat,-0.0
2028,1319,Mobility,-0.0
2028,1319,Cooking,-0.0
2028,1319,Diesel,-0.0
2028,1319,FireWood,-0.0
2028,1320,Power,-0.0
2028,1320,Heat,-0.0
2028,1320,Mobility,-0.0
2028,1320,Cooking,-0.0
2028,1320,Diesel,-0.0
2028,1320,FireWood,-0.0
2028,1321,Power,-0.0
2028,1321,Heat,-0.0
2028,1321,Mobility,-0.0
2028,1321,Cooking,-0.0
2028,1321,Diesel,-0.0
2028,1321,FireWood,-0.0
2028,1322,Power,-0.0
2028,1322,Heat,-0.0
2028,1322,Mobility,-0.0
2028,1322,Cooking,-0.0
2028,1322,Diesel,-0.0
2028,1322,FireWood,-0.0
2028,1323,Power,-0.0
2028,1323,Heat,-0.0
2028,1323,Mobility,-0.0
2028,1323,Cooking,-0.0
2028,1323,Diesel,-0.0
2028,1323,FireWood,-0.0
2028,1324,Power,-0.0
2028,1324,Heat,-0.0
2028,1324,Mobility,-5.551115123125783e-17
2028,1324,Cooking,-0.0
2028,1324,Diesel,-0.0
2028,1324,FireWood,-0.0
2028,1325,Power,-0.0
2028,1325,Heat,-0.0
2028,1325,Mobility,-0.0
2028,1325,Cooking,-0.0
2028,1325,Diesel,-0.0
2028,1325,FireWood,-0.0
2028,1326,Power,-0.0
2028,1326,Heat,-0.0
2028,1326,Mobility,-0.0
2028,1326,Cooking,-0.0
2028,1326,Diesel,-0.0
2028,1326,FireWood,-0.0
2028,1327,Power,-0.0
2028,1327,Heat,-0.0
2028,1327,Mobility,-0.0
2028,1327,Cooking,-0.0
2028,1327,Diesel,-0.0
2028,1327,FireWood,-0.0
2028,1328,Power,-0.0
2028,1328,Heat,-0.0
2028,1328,Mobility,-0.0
2028,1328,Cooking,-0.0
2028,1328,Diesel,-0.0
2028,1328,FireWood,-0.0
2028,1329,Power,-0.0
2028,1329,Heat,-0.0
2028,1329,Mobility,-0.0
2028,1329,Cooking,-0.0
2028,1329,Diesel,-0.0
2028,1329,FireWood,-0.0
2028,1330,Power,-0.0
2028,1330,Heat,-0.0
2028,1330,Mobility,-0.0
2028,1330,Cooking,-0.0
2028,1330,Diesel,-0.0
2028,1330,FireWood,-0.0
2028,1331,Power,-0.0
2028,1331,Heat,-0.0
2028,1331,Mobility,-0.0
2028,1331,Cooking,-0.0
2028,1331,Diesel,-0.0
2028,1331,FireWood,-0.0
2028,1332,Power,-0.0
2028,1332,Heat,-0.0
2028,1332,Mobility,-0.0
2028,1332,Cooking,-0.0
2028,1332,Diesel,-0.0
2028,1332,FireWood,-0.0
2028,1333,Power,-0.0
2028,1333,Heat,-0.0
2028,1333,Mobility,-0.0
2028,1333,Cooking,-0.0
2028,1333,Diesel,-0.0
2028,1333,FireWood,-0.0
2028,1334,Power,-0.0
2028,1334,Heat,-0.0
2028,1334,Mobility,-0.0
2028,1334,Cooking,-0.0
2028,1334,Diesel,-0.0
2028,1334,FireWood,-0.0
2028,1335,Power,-0.0
2028,1335,Heat,-0.0
2028,1335,Mobility,-0.0
2028,1335,Cooking,-0.0
2028,1335,Diesel,-0.0
2028,1335,FireWood,-0.0
2028,1336,Power,-0.0
2028,1336,Heat,-0.0
2028,1336,Mobility,-0.0
2028,1336,Cooking,-0.0
2028,1336,Diesel,-0.0
2028,1336,FireWood,-0.0
2028,1337,Power,-0.0
2028,1337,Heat,-0.0
2028,1337,Mobility,-0.0
2028,1337,Cooking,-0.0
2028,1337,Diesel,-0.0
2028,1337,FireWood,-0.0
2028,1338,Power,-0.0
2028,1338,Heat,-0.0
2028,1338,Mobility,-0.0
2028,1338,Cooking,-0.0
2028,1338,Diesel,-0.0
2028,1338,FireWood,-0.0
2028,1339,Power,-0.0
2028,1339,Heat,-0.0
2028,1339,Mobility,-0.0
2028,1339,Cooking,-2.220446049250313e-16
2028,1339,Diesel,-0.0
2028,1339,FireWood,-0.0
2028,1340,Power,-0.0
2028,1340,Heat,-0.0
2028,1340,Mobility,-0.0
2028,1340,Cooking,-2.220446049250313e-16
2028,1340,Diesel,-0.0
2028,1340,FireWood,-0.0
2028,1341,Power,-0.0
2028,1341,Heat,-0.0
2028,1341,Mobility,-0.0
2028,1341,Cooking,-0.0
2028,1341,Diesel,-0.0
2028,1341,FireWood,-0.0
2028,1342,Power,-0.0
2028,1342,Heat,-0.0
2028,1342,Mobility,-0.0
2028,1342,Cooking,-0.0
2028,1342,Diesel,-0.0
2028,1342,FireWood,-0.0
2028,1343,Power,-0.0
2028,1343,Heat,-0.0
2028,1343,Mobility,-0.0
2028,1343,Cooking,-0.0
2028,1343,Diesel,-0.0
2028,1343,FireWood,-0.0
2028,1344,Power,-0.0
2028,1344,Heat,-0.0
2028,1344,Mobility,-0.0
2028,1344,Cooking,-0.0
2028,1344,Diesel,-0.0
2028,1344,FireWood,-0.0
2028,1345,Power,-0.0
2028,1345,Heat,-0.0
2028,1345,Mobility,-0.0
2028,1345,Cooking,-0.0
2028,1345,Diesel,-0.0
2028,1345,FireWood,-0.0
2028,1346,Power,-0.0
2028,1346,Heat,-0.0
2028,1346,Mobility,-0.0
2028,1346,Cooking,-0.0
2028,1346,Diesel,-0.0
2028,1346,FireWood,-0.0
2028,1347,Power,-0.0
2028,1347,Heat,-0.0
2028,1347,Mobility,-0.0
2028,1347,Cooking,-0.0
2028,1347,Diesel,-0.0
2028,1347,FireWood,-0.0
2028,1348,Power,-0.0
2028,1348,Heat,-0.0
2028,1348,Mobility,-0.0
2028,1348,Cooking,-0.0
2028,1348,Diesel,-0.0
2028,1348,FireWood,-0.0
2028,1349,Power,-0.0
2028,1349,Heat,-0.0
2028,1349,Mobility,-0.0
2028,1349,Cooking,-0.0
2028,1349,Diesel,-0.0
2028,1349,FireWood,-0.0
2028,1350,Power,-0.0
2028,1350,Heat,-0.0
2028,1350,Mobility,-0.0
2028,1350,Cooking,-0.0
2028,1350,Diesel,-0.0
2028,1350,FireWood,-0.0
2028,1351,Power,-0.0
2028,1351,Heat,-0.0
2028,1351,Mobility,-0.0
2028,1351,Cooking,-0.0
2028,1351,Diesel,-0.0
2028,1351,FireWood,-0.0
2028,1352,Power,-0.0
2028,1352,Heat,-0.0
2028,1352,Mobility,-0.0
2028,1352,Cooking,-0.0
2028,1352,Diesel,-0.0
2028,1352,FireWood,-0.0
2028,1353,Power,-0.0
2028,1353,Heat,-0.0
2028,1353,Mobility,-0.0
2028,1353,Cooking,-0.0
2028,1353,Diesel,-0.0
2028,1353,FireWood,-0.0
2028,1354,Power,-0.0
2028,1354,Heat,-0.0
2028,1354,Mobility,-0.0
2028,1354,Cooking,-1.6653345369377348e-16
2028,1354,Diesel,-0.0
2028,1354,FireWood,-0.0
2028,1355,Power,-0.0
2028,1355,Heat,-0.0
2028,1355,Mobility,-0.0
2028,1355,Cooking,-0.0
2028,1355,Diesel,-0.0
2028,1355,FireWood,-0.0
2028,1356,Power,-0.0
2028,1356,Heat,-0.0
2028,1356,Mobility,-0.0
2028,1356,Cooking,-0.0
2028,1356,Diesel,-0.0
2028,1356,FireWood,-0.0
2028,1357,Power,-0.0
2028,1357,Heat,-0.0
2028,1357,Mobility,-0.0
2028,1357,Cooking,-0.0
2028,1357,Diesel,-0.0
2028,1357,FireWood,-0.0
2028,1358,Power,-0.0
2028,1358,Heat,-0.0
2028,1358,Mobility,-5.551115123125783e-17
2028,1358,Cooking,-2.220446049250313e-16
2028,1358,Diesel,-0.0
2028,1358,FireWood,-0.0
2028,1359,Power,-0.0
2028,1359,Heat,-0.0
2028,1359,Mobility,-0.0
2028,1359,Cooking,-0.0
2028,1359,Diesel,-0.0
2028,1359,FireWood,-0.0
2028,1360,Power,-0.0
2028,1360,Heat,-0.0
2028,1360,Mobility,-0.0
2028,1360,Cooking,-0.0
2028,1360,Diesel,-0.0
2028,1360,FireWood,-0.0
2028,1361,Power,-0.0
2028,1361,Heat,-0.0
2028,1361,Mobility,-0.0
2028,1361,Cooking,-0.0
2028,1361,Diesel,-0.0
2028,1361,FireWood,-0.0
2028,1362,Power,-0.0
2028,1362,Heat,-0.0
2028,1362,Mobility,-0.0
2028,1362,Cooking,-0.0
2028,1362,Diesel,-0.0
2028,1362,FireWood,-0.0
2028,1363,Power,-0.0
2028,1363,Heat,-0.0
2028,1363,Mobility,-0.0
2028,1363,Cooking,-0.0
2028,1363,Diesel,-0.0
2028,1363,FireWood,-0.0
2028,1364,Power,-0.0
2028,1364,Heat,-0.0
2028,1364,Mobility,-1.1102230246251565e-16
2028,1364,Cooking,-0.0
2028,1364,Diesel,-0.0
2028,1364,FireWood,-0.0
2028,1365,Power,-0.0
2028,1365,Heat,-0.0
2028,1365,Mobility,-0.0
2028,1365,Cooking,-0.0
2028,1365,Diesel,-0.0
2028,1365,FireWood,-0.0
2028,1366,Power,-0.0
2028,1366,Heat,-0.0
2028,1366,Mobility,-0.0
2028,1366,Cooking,-0.0
2028,1366,Diesel,-0.0
2028,1366,FireWood,-0.0
2028,1367,Power,-0.0
2028,1367,Heat,-0.0
2028,1367,Mobility,-5.551115123125783e-17
2028,1367,Cooking,-0.0
2028,1367,Diesel,-0.0
2028,1367,FireWood,-0.0
2028,1368,Power,-0.0
2028,1368,Heat,-0.0
2028,1368,Mobility,-0.0
2028,1368,Cooking,-0.0
2028,1368,Diesel,-0.0
2028,1368,FireWood,-0.0
2028,1369,Power,-0.0
2028,1369,Heat,-0.0
2028,1369,Mobility,-0.0
2028,1369,Cooking,-0.0
2028,1369,Diesel,-0.0
2028,1369,FireWood,-0.0
2028,1370,Power,-0.0
2028,1370,Heat,-0.0
2028,1370,Mobility,-0.0
2028,1370,Cooking,-0.0
2028,1370,Diesel,-0.0
2028,1370,FireWood,-0.0
2028,1371,Power,-0.0
2028,1371,Heat,-0.0
2028,1371,Mobility,-0.0
2028,1371,Cooking,-0.0
2028,1371,Diesel,-0.0
2028,1371,FireWood,-0.0
2028,1372,Power,-0.0
2028,1372,Heat,-0.0
2028,1372,Mobility,-0.0
2028,1372,Cooking,-0.0
2028,1372,Diesel,-0.0
2028,1372,FireWood,-0.0
2028,1373,Power,-0.0
2028,1373,Heat,-0.0
2028,1373,Mobility,-0.0
2028,1373,Cooking,-0.0
2028,1373,Diesel,-0.0
2028,1373,FireWood,-0.0
2028,1374,Power,-0.0
2028,1374,Heat,-0.0
2028,1374,Mobility,-0.0
2028,1374,Cooking,-0.0
2028,1374,Diesel,-0.0
2028,1374,FireWood,-0.0
2028,1375,Power,-0.0
2028,1375,Heat,-0.0
2028,1375,Mobility,-0.0
2028,1375,Cooking,-0.0
2028,1375,Diesel,-0.0
2028,1375,FireWood,-0.0
2028,1376,Power,-0.0
2028,1376,Heat,-0.0
2028,1376,Mobility,-0.0
2028,1376,Cooking,-0.0
2028,1376,Diesel,-0.0
2028,1376,FireWood,-0.0
2028,1377,Power,-0.0
2028,1377,Heat,-0.0
2028,1377,Mobility,-0.0
2028,1377,Cooking,-0.0
2028,1377,Diesel,-0.0
2028,1377,FireWood,-0.0
2028,1378,Power,-0.0
2028,1378,Heat,-0.0
2028,1378,Mobility,-0.0
2028,1378,Cooking,-0.0
2028,1378,Diesel,-0.0
2028,1378,FireWood,-0.0
2028,1379,Power,-0.0
2028,1379,Heat,-0.0
2028,1379,Mobility,-0.0
2028,1379,Cooking,-0.0
2028,1379,Diesel,-0.0
2028,1379,FireWood,-0.0
2028,1380,Power,-0.0
2028,1380,Heat,-0.0
2028,1380,Mobility,-0.0
2028,1380,Cooking,-0.0
2028,1380,Diesel,-0.0
2028,1380,FireWood,-0.0
2028,1381,Power,-0.0
2028,1381,Heat,-0.0
2028,1381,Mobility,-0.0
2028,1381,Cooking,-0.0
2028,1381,Diesel,-0.0
2028,1381,FireWood,-0.0
2028,1382,Power,-0.0
2028,1382,Heat,-0.0
2028,1382,Mobility,-0.0
2028,1382,Cooking,-0.0
2028,1382,Diesel,-0.0
2028,1382,FireWood,-0.0
2028,1383,Power,-0.0
2028,1383,Heat,-0.0
2028,1383,Mobility,-0.0
2028,1383,Cooking,-0.0
2028,1383,Diesel,-0.0
2028,1383,FireWood,-0.0
2028,1384,Power,-0.0
2028,1384,Heat,-0.0
2028,1384,Mobility,-0.0
2028,1384,Cooking,-0.0
2028,1384,Diesel,-0.0
2028,1384,FireWood,-0.0
2028,1385,Power,-0.0
2028,1385,Heat,-0.0
2028,1385,Mobility,-0.0
2028,1385,Cooking,-0.0
2028,1385,Diesel,-0.0
2028,1385,FireWood,-0.0
2028,1386,Power,-0.0
2028,1386,Heat,-0.0
2028,1386,Mobility,-0.0
2028,1386,Cooking,-0.0
2028,1386,Diesel,-0.0
2028,1386,FireWood,-0.0
2028,1387,Power,-0.0
2028,1387,Heat,-0.0
2028,1387,Mobility,-0.0
2028,1387,Cooking,-0.0
2028,1387,Diesel,-0.0
2028,1387,FireWood,-0.0
2028,1388,Power,-0.0
2028,1388,Heat,-0.0
2028,1388,Mobility,-0.0
2028,1388,Cooking,-0.0
2028,1388,Diesel,-0.0
2028,1388,FireWood,-0.0
2028,1389,Power,-0.0
2028,1389,Heat,-0.0
2028,1389,Mobility,-0.0
2028,1389,Cooking,-0.0
2028,1389,Diesel,-0.0
2028,1389,FireWood,-0.0
2028,1390,Power,-0.0
2028,1390,Heat,-0.0
2028,1390,Mobility,-0.0
2028,1390,Cooking,-0.0
2028,1390,Diesel,-0.0
2028,1390,FireWood,-0.0
2028,1391,Power,-0.0
2028,1391,Heat,-0.0
2028,1391,Mobility,-0.0
2028,1391,Cooking,-1.1102230246251565e-16
2028,1391,Diesel,-0.0
2028,1391,FireWood,-0.0
2028,1392,Power,-0.0
2028,1392,Heat,-0.0
2028,1392,Mobility,-0.0
2028,1392,Cooking,-0.0
2028,1392,Diesel,-0.0
2028,1392,FireWood,-0.0
2028,1393,Power,-0.0
2028,1393,Heat,-0.0
2028,1393,Mobility,-0.0
2028,1393,Cooking,-0.0
2028,1393,Diesel,-0.0
2028,1393,FireWood,-0.0
2028,1394,Power,-0.0
2028,1394,Heat,-0.0
2028,1394,Mobility,-0.0
2028,1394,Cooking,-0.0
2028,1394,Diesel,-0.0
2028,1394,FireWood,-0.0
2028,1395,Power,-0.0
2028,1395,Heat,-0.0
2028,1395,Mobility,-0.0
2028,1395,Cooking,-0.0
2028,1395,Diesel,-0.0
2028,1395,FireWood,-0.0
2028,1396,Power,-0.0
2028,1396,Heat,-0.0
2028,1396,Mobility,-0.0
2028,1396,Cooking,-0.0
2028,1396,Diesel,-0.0
2028,1396,FireWood,-0.0
2028,1397,Power,-0.0
2028,1397,Heat,-0.0
2028,1397,Mobility,-0.0
2028,1397,Cooking,-0.0
2028,1397,Diesel,-0.0
2028,1397,FireWood,-0.0
2028,1398,Power,-0.0
2028,1398,Heat,-0.0
2028,1398,Mobility,-0.0
2028,1398,Cooking,-0.0
2028,1398,Diesel,-0.0
2028,1398,FireWood,-0.0
2028,1399,Power,-0.0
2028,1399,Heat,-0.0
2028,1399,Mobility,-0.0
2028,1399,Cooking,-1.1102230246251565e-16
2028,1399,Diesel,-0.0
2028,1399,FireWood,-0.0
2028,1400,Power,-0.0
2028,1400,Heat,-0.0
2028,1400,Mobility,-0.0
2028,1400,Cooking,-0.0
2028,1400,Diesel,-0.0
2028,1400,FireWood,-0.0
2028,1401,Power,-0.0
2028,1401,Heat,-0.0
2028,1401,Mobility,-0.0
2028,1401,Cooking,-0.0
2028,1401,Diesel,-0.0
2028,1401,FireWood,-0.0
2028,1402,Power,-0.0
2028,1402,Heat,-0.0
2028,1402,Mobility,-0.0
2028,1402,Cooking,-0.0
2028,1402,Diesel,-0.0
2028,1402,FireWood,-0.0
2028,1403,Power,-0.0
2028,1403,Heat,-0.0
2028,1403,Mobility,-0.0
2028,1403,Cooking,-0.0
2028,1403,Diesel,-0.0
2028,1403,FireWood,-0.0
2028,1404,Power,-0.0
2028,1404,Heat,-0.0
2028,1404,Mobility,-0.0
2028,1404,Cooking,-2.220446049250313e-16
2028,1404,Diesel,-0.0
2028,1404,FireWood,-0.0
2028,1405,Power,-0.0
2028,1405,Heat,-0.0
2028,1405,Mobility,-0.0
2028,1405,Cooking,-0.0
2028,1405,Diesel,-0.0
2028,1405,FireWood,-0.0
2028,1406,Power,-0.0
2028,1406,Heat,-0.0
2028,1406,Mobility,-0.0
2028,1406,Cooking,-2.220446049250313e-16
2028,1406,Diesel,-0.0
2028,1406,FireWood,-0.0
2028,1407,Power,-0.0
2028,1407,Heat,-0.0
2028,1407,Mobility,-0.0
2028,1407,Cooking,-0.0
2028,1407,Diesel,-0.0
2028,1407,FireWood,-0.0
2028,1408,Power,-0.0
2028,1408,Heat,-0.0
2028,1408,Mobility,-0.0
2028,1408,Cooking,-0.0
2028,1408,Diesel,-0.0
2028,1408,FireWood,-0.0
2028,1409,Power,-0.0
2028,1409,Heat,-0.0
2028,1409,Mobility,-0.0
2028,1409,Cooking,-0.0
2028,1409,Diesel,-0.0
2028,1409,FireWood,-0.0
2028,1410,Power,-0.0
2028,1410,Heat,-0.0
2028,1410,Mobility,-0.0
2028,1410,Cooking,-0.0
2028,1410,Diesel,-0.0
2028,1410,FireWood,-0.0
2028,1411,Power,-0.0
2028,1411,Heat,-0.0
2028,1411,Mobility,-0.0
2028,1411,Cooking,-2.220446049250313e-16
2028,1411,Diesel,-0.0
2028,1411,FireWood,-0.0
2028,1412,Power,-0.0
2028,1412,Heat,-0.0
2028,1412,Mobility,-0.0
2028,1412,Cooking,-0.0
2028,1412,Diesel,-0.0
2028,1412,FireWood,-0.0
2028,1413,Power,-0.0
2028,1413,Heat,-0.0
2028,1413,Mobility,-0.0
2028,1413,Cooking,-2.220446049250313e-16
2028,1413,Diesel,-0.0
2028,1413,FireWood,-0.0
2028,1414,Power,-0.0
2028,1414,Heat,-0.0
2028,1414,Mobility,-0.0
2028,1414,Cooking,-0.0
2028,1414,Diesel,-0.0
2028,1414,FireWood,-0.0
2028,1415,Power,-0.0
2028,1415,Heat,-0.0
2028,1415,Mobility,-0.0
2028,1415,Cooking,-0.0
2028,1415,Diesel,-0.0
2028,1415,FireWood,-0.0
2028,1416,Power,-0.0
2028,1416,Heat,-0.0
2028,1416,Mobility,-0.0
2028,1416,Cooking,-0.0
2028,1416,Diesel,-0.0
2028,1416,FireWood,-0.0
2028,1417,Power,-0.0
2028,1417,Heat,-0.0
2028,1417,Mobility,-0.0
2028,1417,Cooking,-0.0
2028,1417,Diesel,-0.0
2028,1417,FireWood,-0.0
2028,1418,Power,-0.0
2028,1418,Heat,-0.0
2028,1418,Mobility,-0.0
2028,1418,Cooking,-0.0
2028,1418,Diesel,-0.0
2028,1418,FireWood,-0.0
2028,1419,Power,-0.0
2028,1419,Heat,-0.0
2028,1419,Mobility,-0.0
2028,1419,Cooking,-0.0
2028,1419,Diesel,-0.0
2028,1419,FireWood,-0.0
2028,1420,Power,-0.0
2028,1420,Heat,-0.0
2028,1420,Mobility,-0.0
2028,1420,Cooking,-0.0
2028,1420,Diesel,-0.0
2028,1420,FireWood,-0.0
2028,1421,Power,-0.0
2028,1421,Heat,-0.0
2028,1421,Mobility,-0.0
2028,1421,Cooking,-0.0
2028,1421,Diesel,-0.0
2028,1421,FireWood,-0.0
2028,1422,Power,-0.0
2028,1422,Heat,-0.0
2028,1422,Mobility,-0.0
2028,1422,Cooking,-0.0
2028,1422,Diesel,-0.0
2028,1422,FireWood,-0.0
2028,1423,Power,-0.0
2028,1423,Heat,-0.0
2028,1423,Mobility,-0.0
2028,1423,Cooking,-0.0
2028,1423,Diesel,-0.0
2028,1423,FireWood,-0.0
2028,1424,Power,-0.0
2028,1424,Heat,-0.0
2028,1424,Mobility,-0.0
2028,1424,Cooking,-0.0
2028,1424,Diesel,-0.0
2028,1424,FireWood,-0.0
2028,1425,Power,-0.0
2028,1425,Heat,-0.0
2028,1425,Mobility,-0.0
2028,1425,Cooking,-0.0
2028,1425,Diesel,-0.0
2028,1425,FireWood,-0.0
2028,1426,Power,-0.0
2028,1426,Heat,-0.0
2028,1426,Mobility,-0.0
2028,1426,Cooking,-0.0
2028,1426,Diesel,-0.0
2028,1426,FireWood,-0.0
2028,1427,Power,-0.0
2028,1427,Heat,-0.0
2028,1427,Mobility,-0.0
2028,1427,Cooking,-0.0
2028,1427,Diesel,-0.0
2028,1427,FireWood,-0.0
2028,1428,Power,-0.0
2028,1428,Heat,-0.0
2028,1428,Mobility,-0.0
2028,1428,Cooking,-0.0
2028,1428,Diesel,-0.0
2028,1428,FireWood,-0.0
2028,1429,Power,-0.0
2028,1429,Heat,-0.0
2028,1429,Mobility,-0.0
2028,1429,Cooking,-0.0
2028,1429,Diesel,-0.0
2028,1429,FireWood,-0.0
2028,1430,Power,-0.0
2028,1430,Heat,-0.0
2028,1430,Mobility,-0.0
2028,1430,Cooking,-0.0
2028,1430,Diesel,-0.0
2028,1430,FireWood,-0.0
2028,1431,Power,-0.0
2028,1431,Heat,-0.0
2028,1431,Mobility,-0.0
2028,1431,Cooking,-0.0
2028,1431,Diesel,-0.0
2028,1431,FireWood,-0.0
2028,1432,Power,-0.0
2028,1432,Heat,-0.0
2028,1432,Mobility,-0.0
2028,1432,Cooking,-0.0
2028,1432,Diesel,-0.0
2028,1432,FireWood,-0.0
2028,1433,Power,-0.0
2028,1433,Heat,-0.0
2028,1433,Mobility,-1.1102230246251565e-16
2028,1433,Cooking,-0.0
2028,1433,Diesel,-0.0
2028,1433,FireWood,-0.0
2028,1434,Power,-0.0
2028,1434,Heat,-0.0
2028,1434,Mobility,-0.0
2028,1434,Cooking,-0.0
2028,1434,Diesel,-0.0
2028,1434,FireWood,-0.0
2028,1435,Power,-0.0
2028,1435,Heat,-0.0
2028,1435,Mobility,-0.0
2028,1435,Cooking,-0.0
2028,1435,Diesel,-0.0
2028,1435,FireWood,-0.0
2028,1436,Power,-0.0
2028,1436,Heat,-0.0
2028,1436,Mobility,-0.0
2028,1436,Cooking,-0.0
2028,1436,Diesel,-0.0
2028,1436,FireWood,-0.0
2028,1437,Power,-0.0
2028,1437,Heat,-0.0
2028,1437,Mobility,-1.1102230246251565e-16
2028,1437,Cooking,-0.0
2028,1437,Diesel,-0.0
2028,1437,FireWood,-0.0
2028,1438,Power,-0.0
2028,1438,Heat,-0.0
2028,1438,Mobility,-0.0
2028,1438,Cooking,-0.0
2028,1438,Diesel,-0.0
2028,1438,FireWood,-0.0
2028,1439,Power,-0.0
2028,1439,Heat,-0.0
2028,1439,Mobility,-0.0
2028,1439,Cooking,-0.0
2028,1439,Diesel,-0.0
2028,1439,FireWood,-0.0
2028,1440,Power,-0.0
2028,1440,Heat,-0.0
2028,1440,Mobility,-0.0
2028,1440,Cooking,-0.0
2028,1440,Diesel,-0.0
2028,1440,FireWood,-0.0
2028,1441,Power,-0.0
2028,1441,Heat,-0.0
2028,1441,Mobility,-0.0
2028,1441,Cooking,-0.0
2028,1441,Diesel,-0.0
2028,1441,FireWood,-0.0
2028,1442,Power,-0.0
2028,1442,Heat,-0.0
2028,1442,Mobility,-0.0
2028,1442,Cooking,-0.0
2028,1442,Diesel,-0.0
2028,1442,FireWood,-0.0
2028,1443,Power,-0.0
2028,1443,Heat,-0.0
2028,1443,Mobility,-0.0
2028,1443,Cooking,-0.0
2028,1443,Diesel,-0.0
2028,1443,FireWood,-0.0
2028,1444,Power,-0.0
2028,1444,Heat,-0.0
2028,1444,Mobility,-0.0
2028,1444,Cooking,-0.0
2028,1444,Diesel,-0.0
2028,1444,FireWood,-0.0
2028,1445,Power,-0.0
2028,1445,Heat,-0.0
2028,1445,Mobility,-0.0
2028,1445,Cooking,-0.0
2028,1445,Diesel,-0.0
2028,1445,FireWood,-0.0
2028,1446,Power,-0.0
2028,1446,Heat,-0.0
2028,1446,Mobility,-0.0
2028,1446,Cooking,-0.0
2028,1446,Diesel,-0.0
2028,1446,FireWood,-0.0
2028,1447,Power,-0.0
2028,1447,Heat,-0.0
2028,1447,Mobility,-1.1102230246251565e-16
2028,1447,Cooking,-1.1102230246251565e-16
2028,1447,Diesel,-0.0
2028,1447,FireWood,-0.0
2028,1448,Power,-0.0
2028,1448,Heat,-0.0
2028,1448,Mobility,-0.0
2028,1448,Cooking,-0.0
2028,1448,Diesel,-0.0
2028,1448,FireWood,-0.0
2028,1449,Power,-0.0
2028,1449,Heat,-0.0
2028,1449,Mobility,-0.0
2028,1449,Cooking,-0.0
2028,1449,Diesel,-0.0
2028,1449,FireWood,-0.0
2028,1450,Power,-0.0
2028,1450,Heat,-0.0
2028,1450,Mobility,-1.1102230246251565e-16
2028,1450,Cooking,-2.220446049250313e-16
2028,1450,Diesel,-0.0
2028,1450,FireWood,-0.0
2028,1451,Power,-0.0
2028,1451,Heat,-0.0
2028,1451,Mobility,-0.0
2028,1451,Cooking,-0.0
2028,1451,Diesel,-0.0
2028,1451,FireWood,-0.0
2028,1452,Power,-0.0
2028,1452,Heat,-0.0
2028,1452,Mobility,-0.0
2028,1452,Cooking,-0.0
2028,1452,Diesel,-0.0
2028,1452,FireWood,-0.0
2028,1453,Power,-0.0
2028,1453,Heat,-0.0
2028,1453,Mobility,-0.0
