technology,hour,value
HydroPower,1521, -   
HydroPower,1522, -   
HydroPower,1523, -   
HydroPower,1524, -   
HydroPower,1525, -   
HydroPower,1526, -   
HydroPower,1527, -   
HydroPower,1528, -   
HydroPower,1529, -   
HydroPower,1530, -   
HydroPower,1531, -   
HydroPower,1532, -   
HydroPower,1533, -   
HydroPower,1534, -   
HydroPower,1535, -   
HydroPower,1536, -   
HydroPower,1537, -   
HydroPower,1538, -   
HydroPower,1539, -   
HydroPower,1540, -   
HydroPower,1541, -   
HydroPower,1542, -   
HydroPower,1543, -   
HydroPower,1544, -   
HydroPower,1545, -   
HydroPower,1546, -   
HydroPower,1547, -   
HydroPower,1548, -   
HydroPower,1549, -   
HydroPower,1550, -   
HydroPower,1551, -   
HydroPower,1552, -   
HydroPower,1553, -   
HydroPower,1554, -   
HydroPower,1555, -   
HydroPower,1556, -   
HydroPower,1557, -   
HydroPower,1558, -   
HydroPower,1559, -   
HydroPower,1560, -   
HydroPower,1561, -   
HydroPower,1562, -   
HydroPower,1563, -   
HydroPower,1564, -   
HydroPower,1565, -   
HydroPower,1566, -   
HydroPower,1567, -   
HydroPower,1568, -   
HydroPower,1569, -   
HydroPower,1570, -   
HydroPower,1571, -   
HydroPower,1572, -   
HydroPower,1573, -   
HydroPower,1574, -   
HydroPower,1575, -   
HydroPower,1576, -   
HydroPower,1577, -   
HydroPower,1578, -   
HydroPower,1579, -   
HydroPower,1580, -   
HydroPower,1581, -   
HydroPower,1582, -   
HydroPower,1583, -   
HydroPower,1584, -   
HydroPower,1585, -   
HydroPower,1586, -   
HydroPower,1587, -   
HydroPower,1588, -   
HydroPower,1589, -   
HydroPower,1590, -   
HydroPower,1591, -   
HydroPower,1592, -   
HydroPower,1593, -   
HydroPower,1594, -   
HydroPower,1595, -   
HydroPower,1596, -   
HydroPower,1597, -   
HydroPower,1598, -   
HydroPower,1599, -   
HydroPower,1600, -   
HydroPower,1601,0.34
HydroPower,1602,0.74
HydroPower,1603,0.73
HydroPower,1604,0.50
HydroPower,1605,0.53
HydroPower,1606,0.56
HydroPower,1607,0.48
HydroPower,1608,0.39
HydroPower,1609,0.31
HydroPower,1610,0.30
HydroPower,1611,0.30
HydroPower,1612,0.30
HydroPower,1613,0.29
HydroPower,1614,0.30
HydroPower,1615,0.37
HydroPower,1616,0.40
HydroPower,1617,0.44
HydroPower,1618,0.43
HydroPower,1619,0.47
HydroPower,1620,0.48
HydroPower,1621,0.48
HydroPower,1622,0.50
HydroPower,1623,0.48
HydroPower,1624,0.48
HydroPower,1625,0.52
HydroPower,1626,0.51
HydroPower,1627,0.50
HydroPower,1628,0.50
HydroPower,1629,0.45
HydroPower,1630,0.46
HydroPower,1631,0.40
HydroPower,1632,0.37
HydroPower,1633,0.32
HydroPower,1634,0.30
HydroPower,1635,0.31
HydroPower,1636,0.29
HydroPower,1637,0.30
HydroPower,1638,0.31
HydroPower,1639,0.37
HydroPower,1640,0.43
HydroPower,1641,0.46
HydroPower,1642,0.41
HydroPower,1643,0.46
HydroPower,1644,0.45
HydroPower,1645,0.46
HydroPower,1646,0.45
HydroPower,1647,0.52
HydroPower,1648,0.50
HydroPower,1649,0.52
HydroPower,1650,0.49
HydroPower,1651,0.47
HydroPower,1652,0.50
HydroPower,1653,0.49
HydroPower,1654,0.45
HydroPower,1655,0.39
HydroPower,1656,0.37
HydroPower,1657,0.34
HydroPower,1658,0.34
HydroPower,1659,0.31
HydroPower,1660,0.31
HydroPower,1661,0.31
HydroPower,1662,0.32
HydroPower,1663,0.35
HydroPower,1664,0.40
HydroPower,1665,0.46
HydroPower,1666,0.44
HydroPower,1667,0.44
HydroPower,1668,0.42
HydroPower,1669,0.45
HydroPower,1670,0.45
HydroPower,1671,0.43
HydroPower,1672,0.44
HydroPower,1673,0.54
HydroPower,1674,0.56
HydroPower,1675,0.56
HydroPower,1676,0.57
HydroPower,1677,0.48
HydroPower,1678,0.46
HydroPower,1679,0.42
HydroPower,1680,0.36
HydroPower,1681,0.33
HydroPower,1682,0.31
HydroPower,1683,0.30
HydroPower,1684,0.30
HydroPower,1685,0.30
HydroPower,1686,0.32
HydroPower,1687,0.34
HydroPower,1688,0.38
HydroPower,1689,0.45
HydroPower,1690,0.43
HydroPower,1691,0.44
HydroPower,1692,0.46
HydroPower,1693,0.46
HydroPower,1694,0.41
HydroPower,1695,0.39
HydroPower,1696,0.41
HydroPower,1697,0.43
HydroPower,1698,0.43
HydroPower,1699,0.44
HydroPower,1700,0.51
HydroPower,1701,0.50
HydroPower,1702,0.51
HydroPower,1703,0.40
HydroPower,1704,0.36
HydroPower,1705,0.34
HydroPower,1706,0.33
HydroPower,1707,0.33
HydroPower,1708,0.30
HydroPower,1709,0.30
HydroPower,1710,0.31
HydroPower,1711,0.36
HydroPower,1712,0.40
HydroPower,1713,0.42
HydroPower,1714,0.45
HydroPower,1715,0.45
HydroPower,1716,0.46
HydroPower,1717,0.46
HydroPower,1718,0.37
HydroPower,1719,0.39
HydroPower,1720,0.40
HydroPower,1721,0.39
HydroPower,1722,0.41
HydroPower,1723,0.50
HydroPower,1724,0.50
HydroPower,1725,0.53
HydroPower,1726,0.48
HydroPower,1727,0.45
HydroPower,1728,0.42
HydroPower,1729,0.36
HydroPower,1730,0.35
HydroPower,1731,0.33
HydroPower,1732,0.33
HydroPower,1733,0.32
HydroPower,1734,0.33
HydroPower,1735,0.38
HydroPower,1736,0.44
HydroPower,1737,0.46
HydroPower,1738,0.46
HydroPower,1739,0.43
HydroPower,1740,0.45
HydroPower,1741,0.47
HydroPower,1742,0.51
HydroPower,1743,0.44
HydroPower,1744,0.42
HydroPower,1745,0.45
HydroPower,1746,0.49
HydroPower,1747,0.48
HydroPower,1748,0.49
HydroPower,1749,0.48
HydroPower,1750,0.47
HydroPower,1751,0.41
HydroPower,1752,0.35
HydroPower,1753,0.32
HydroPower,1754,0.31
HydroPower,1755,0.30
HydroPower,1756,0.30
HydroPower,1757,0.31
HydroPower,1758,0.32
HydroPower,1759,0.35
HydroPower,1760,0.40
HydroPower,1761,0.40
HydroPower,1762,0.40
HydroPower,1763,0.40
HydroPower,1764,0.39
HydroPower,1765,0.38
HydroPower,1766,0.38
HydroPower,1767,0.37
HydroPower,1768,0.36
HydroPower,1769,0.37
HydroPower,1770,0.37
HydroPower,1771,0.38
HydroPower,1772,0.45
HydroPower,1773,0.57
HydroPower,1774,0.53
HydroPower,1775,0.44
HydroPower,1776,0.38
HydroPower,1777,0.33
HydroPower,1778,0.33
HydroPower,1779,0.31
HydroPower,1780,0.31
HydroPower,1781,0.31
HydroPower,1782,0.32
HydroPower,1783,0.34
HydroPower,1784,0.44
HydroPower,1785,0.45
HydroPower,1786,0.42
HydroPower,1787,0.39
HydroPower,1788,0.42
HydroPower,1789,0.38
HydroPower,1790,0.38
HydroPower,1791,0.36
HydroPower,1792,0.38
HydroPower,1793,0.41
HydroPower,1794,0.44
HydroPower,1795,0.50
HydroPower,1796,0.51
HydroPower,1797,0.48
HydroPower,1798,0.47
HydroPower,1799,0.39
HydroPower,1800,0.34
HydroPower,1801,0.32
HydroPower,1802,0.30
HydroPower,1803,0.30
HydroPower,1804,0.30
HydroPower,1805,0.30
HydroPower,1806,0.31
HydroPower,1807,0.33
HydroPower,1808,0.41
HydroPower,1809,0.44
HydroPower,1810,0.40
HydroPower,1811,0.44
HydroPower,1812,0.44
HydroPower,1813,0.44
HydroPower,1814,0.43
HydroPower,1815,0.42
HydroPower,1816,0.40
HydroPower,1817,0.42
HydroPower,1818,0.44
HydroPower,1819,0.44
HydroPower,1820,0.43
HydroPower,1821,0.43
HydroPower,1822,0.42
HydroPower,1823,0.39
HydroPower,1824,0.33
HydroPower,1825,0.33
HydroPower,1826,0.34
HydroPower,1827,0.34
HydroPower,1828,0.32
HydroPower,1829,0.33
HydroPower,1830,0.33
HydroPower,1831,0.36
HydroPower,1832,0.37
HydroPower,1833,0.37
HydroPower,1834,0.36
HydroPower,1835,0.36
HydroPower,1836,0.36
HydroPower,1837,0.35
HydroPower,1838,0.35
HydroPower,1839,0.34
HydroPower,1840,0.34
HydroPower,1841,0.33
HydroPower,1842,0.33
HydroPower,1843,0.32
HydroPower,1844,0.32
HydroPower,1845,0.32
HydroPower,1846,0.31
HydroPower,1847,0.31
HydroPower,1848,0.30
HydroPower,1849,0.30
HydroPower,1850,0.30
HydroPower,1851,0.29
HydroPower,1852,0.29
HydroPower,1853,0.29
HydroPower,1854,0.28
HydroPower,1855,0.28
HydroPower,1856,0.28
HydroPower,1857,0.28
HydroPower,1858,0.27
HydroPower,1859,0.27
HydroPower,1860,0.27
HydroPower,1861,0.27
HydroPower,1862,0.26
HydroPower,1863,0.26
HydroPower,1864,0.26
HydroPower,1865,0.25
HydroPower,1866,0.25
HydroPower,1867,0.25
HydroPower,1868,0.25
HydroPower,1869,0.24
HydroPower,1870,0.24
HydroPower,1871,0.24
HydroPower,1872,0.24
HydroPower,1873,0.24
HydroPower,1874,0.23
HydroPower,1875,0.23
HydroPower,1876,0.23
HydroPower,1877,0.23
HydroPower,1878,0.23
HydroPower,1879,0.23
HydroPower,1880,0.23
HydroPower,1881,0.24
HydroPower,1882,0.24
HydroPower,1883,0.24
HydroPower,1884,0.24
HydroPower,1885,0.24
HydroPower,1886,0.25
HydroPower,1887,0.24
HydroPower,1888,0.24
HydroPower,1889,0.24
HydroPower,1890,0.24
HydroPower,1891,0.24
HydroPower,1892,0.25
HydroPower,1893,0.24
HydroPower,1894,0.22
HydroPower,1895,0.24
HydroPower,1896,0.24
HydroPower,1897,0.23
HydroPower,1898,0.23
HydroPower,1899,0.23
HydroPower,1900,0.23
HydroPower,1901,0.23
HydroPower,1902,0.22
HydroPower,1903,0.22
HydroPower,1904,0.22
HydroPower,1905,0.22
HydroPower,1906,0.22
HydroPower,1907,0.22
HydroPower,1908,0.21
HydroPower,1909,0.21
HydroPower,1910,0.21
HydroPower,1911,0.21
HydroPower,1912,0.21
HydroPower,1913,0.21
HydroPower,1914,0.20
HydroPower,1915,0.20
HydroPower,1916,0.20
HydroPower,1917,0.20
HydroPower,1918,0.19
HydroPower,1919,0.19
HydroPower,1920,0.20
HydroPower,1921,0.20
HydroPower,1922,0.20
HydroPower,1923,0.20
HydroPower,1924,0.20
HydroPower,1925,0.20
HydroPower,1926,0.21
HydroPower,1927,0.21
HydroPower,1928,0.21
HydroPower,1929,0.22
HydroPower,1930,0.22
HydroPower,1931,0.22
HydroPower,1932,0.23
HydroPower,1933,0.23
HydroPower,1934,0.23
HydroPower,1935,0.24
HydroPower,1936,0.24
HydroPower,1937,0.25
HydroPower,1938,0.27
HydroPower,1939,0.30
HydroPower,1940,0.31
HydroPower,1941,0.33
HydroPower,1942,0.35
HydroPower,1943,0.36
HydroPower,1944,0.37
HydroPower,1945,0.38
HydroPower,1946,0.39
HydroPower,1947,0.41
HydroPower,1948,0.34
HydroPower,1949,0.32
HydroPower,1950,0.34
HydroPower,1951,0.34
HydroPower,1952,0.39
HydroPower,1953,0.41
HydroPower,1954,0.40
HydroPower,1955,0.39
HydroPower,1956,0.39
HydroPower,1957,0.38
HydroPower,1958,0.37
HydroPower,1959,0.36
HydroPower,1960,0.35
HydroPower,1961,0.35
HydroPower,1962,0.34
HydroPower,1963,0.35
HydroPower,1964,0.34
HydroPower,1965,0.32
HydroPower,1966,0.31
HydroPower,1967,0.31
HydroPower,1968,0.30
HydroPower,1969,0.29
HydroPower,1970,0.29
HydroPower,1971,0.29
HydroPower,1972,0.29
HydroPower,1973,0.29
HydroPower,1974,0.29
HydroPower,1975,0.29
HydroPower,1976,0.29
HydroPower,1977,0.29
HydroPower,1978,0.28
HydroPower,1979,0.28
HydroPower,1980,0.28
HydroPower,1981,0.29
HydroPower,1982,0.30
HydroPower,1983,0.33
HydroPower,1984,0.36
HydroPower,1985,0.39
HydroPower,1986,0.39
HydroPower,1987,0.40
HydroPower,1988,0.40
HydroPower,1989,0.41
HydroPower,1990,0.42
HydroPower,1991,0.41
HydroPower,1992,0.41
HydroPower,1993,0.37
HydroPower,1994,0.34
HydroPower,1995,0.33
HydroPower,1996,0.33
HydroPower,1997,0.33
HydroPower,1998,0.34
HydroPower,1999,0.36
HydroPower,2000,0.37
HydroPower,2001,0.36
HydroPower,2002,0.36
HydroPower,2003,0.35
HydroPower,2004,0.35
HydroPower,2005,0.35
HydroPower,2006,0.34
HydroPower,2007,0.34
HydroPower,2008,0.33
HydroPower,2009,0.33
HydroPower,2010,0.33
HydroPower,2011,0.33
HydroPower,2012,0.33
HydroPower,2013,0.33
HydroPower,2014,0.36
HydroPower,2015,0.38
HydroPower,2016,0.37
HydroPower,2017,0.33
HydroPower,2018,0.33
HydroPower,2019,0.32
HydroPower,2020,0.32
HydroPower,2021,0.32
HydroPower,2022,0.33
HydroPower,2023,0.39
HydroPower,2024,0.41
HydroPower,2025,0.44
HydroPower,2026,0.47
HydroPower,2027,0.47
HydroPower,2028,0.49
HydroPower,2029,0.48
HydroPower,2030,0.52
HydroPower,2031,0.48
HydroPower,2032,0.49
HydroPower,2033,0.53
HydroPower,2034,0.54
HydroPower,2035,0.53
HydroPower,2036,0.56
HydroPower,2037,0.55
HydroPower,2038,0.52
HydroPower,2039,0.47
HydroPower,2040,0.45
HydroPower,2041,0.40
HydroPower,2042,0.38
HydroPower,2043,0.39
HydroPower,2044,0.38
HydroPower,2045,0.37
HydroPower,2046,0.38
HydroPower,2047,0.42
HydroPower,2048,0.47
HydroPower,2049,0.53
HydroPower,2050,0.47
HydroPower,2051,0.48
HydroPower,2052,0.45
HydroPower,2053,0.42
HydroPower,2054,0.46
HydroPower,2055,0.44
HydroPower,2056,0.44
HydroPower,2057,0.51
HydroPower,2058,0.49
HydroPower,2059,0.49
HydroPower,2060,0.50
HydroPower,2061,0.50
HydroPower,2062,0.50
HydroPower,2063,0.46
HydroPower,2064,0.41
HydroPower,2065,0.37
HydroPower,2066,0.37
HydroPower,2067,0.33
HydroPower,2068,0.32
HydroPower,2069,0.32
HydroPower,2070,0.36
HydroPower,2071,0.39
HydroPower,2072,0.41
HydroPower,2073,0.41
HydroPower,2074,0.46
HydroPower,2075,0.45
HydroPower,2076,0.48
HydroPower,2077,0.47
HydroPower,2078,0.48
HydroPower,2079,0.47
HydroPower,2080,0.49
HydroPower,2081,0.50
HydroPower,2082,0.46
HydroPower,2083,0.46
HydroPower,2084,0.48
HydroPower,2085,0.49
HydroPower,2086,0.46
HydroPower,2087,0.38
HydroPower,2088,0.36
HydroPower,2089,0.34
HydroPower,2090,0.33
HydroPower,2091,0.32
HydroPower,2092,0.31
HydroPower,2093,0.31
HydroPower,2094,0.36
HydroPower,2095,0.39
HydroPower,2096,0.43
HydroPower,2097,0.47
HydroPower,2098,0.48
HydroPower,2099,0.50
HydroPower,2100,0.50
HydroPower,2101,0.47
HydroPower,2102,0.45
HydroPower,2103,0.46
HydroPower,2104,0.46
HydroPower,2105,0.48
HydroPower,2106,0.55
HydroPower,2107,0.52
HydroPower,2108,0.48
HydroPower,2109,0.47
HydroPower,2110,0.45
HydroPower,2111,0.39
HydroPower,2112,0.37
HydroPower,2113,0.35
HydroPower,2114,0.35
HydroPower,2115,0.35
HydroPower,2116,0.34
HydroPower,2117,0.34
HydroPower,2118,0.39
HydroPower,2119,0.44
HydroPower,2120,0.47
HydroPower,2121,0.50
HydroPower,2122,0.48
HydroPower,2123,0.46
HydroPower,2124,0.49
HydroPower,2125,0.49
HydroPower,2126,0.51
HydroPower,2127,0.51
HydroPower,2128,0.53
HydroPower,2129,0.56
HydroPower,2130,0.55
HydroPower,2131,0.53
HydroPower,2132,0.54
HydroPower,2133,0.53
HydroPower,2134,0.43
HydroPower,2135,0.37
HydroPower,2136,0.34
HydroPower,2137,0.32
HydroPower,2138,0.32
HydroPower,2139,0.33
HydroPower,2140,0.34
HydroPower,2141,0.33
HydroPower,2142,0.36
HydroPower,2143,0.44
HydroPower,2144,0.45
HydroPower,2145,0.48
HydroPower,2146,0.50
HydroPower,2147,0.47
HydroPower,2148,0.49
HydroPower,2149,0.49
HydroPower,2150,0.49
HydroPower,2151,0.49
HydroPower,2152,0.52
HydroPower,2153,0.51
HydroPower,2154,0.49
HydroPower,2155,0.54
HydroPower,2156,0.55
HydroPower,2157,0.49
HydroPower,2158,0.42
HydroPower,2159,0.36
HydroPower,2160,0.34
HydroPower,2161,0.31
HydroPower,2162,0.31
HydroPower,2163,0.31
HydroPower,2164,0.31
HydroPower,2165,0.32
HydroPower,2166,0.38
HydroPower,2167,0.44
HydroPower,2168,0.43
HydroPower,2169,0.47
HydroPower,2170,0.40
HydroPower,2171,0.39
HydroPower,2172,0.40
HydroPower,2173,0.38
HydroPower,2174,0.36
HydroPower,2175,0.38
HydroPower,2176,0.41
HydroPower,2177,0.39
HydroPower,2178,0.37
HydroPower,2179,0.41
HydroPower,2180,0.49
HydroPower,2181,0.50
HydroPower,2182,0.43
HydroPower,2183,0.36
HydroPower,2184,0.33
HydroPower,2185,0.31
HydroPower,2186,0.30
HydroPower,2187,0.31
HydroPower,2188,0.30
HydroPower,2189,0.30
HydroPower,2190,0.36
HydroPower,2191,0.41
HydroPower,2192,0.43
HydroPower,2193,0.45
HydroPower,2194,0.42
HydroPower,2195,0.41
HydroPower,2196,0.41
HydroPower,2197,0.39
HydroPower,2198,0.37
HydroPower,2199,0.40
HydroPower,2200,0.42
HydroPower,2201,0.44
HydroPower,2202,0.41
HydroPower,2203,0.41
HydroPower,2204,0.43
HydroPower,2205,0.43
HydroPower,2206,0.42
HydroPower,2207,0.36
HydroPower,2208,0.35
HydroPower,2209,0.32
HydroPower,2210,0.33
HydroPower,2211,0.32
HydroPower,2212,0.32
HydroPower,2213,0.32
HydroPower,2214,0.36
HydroPower,2215,0.38
HydroPower,2216,0.37
HydroPower,2217,0.37
HydroPower,2218,0.36
HydroPower,2219,0.36
HydroPower,2220,0.35
HydroPower,2221,0.35
HydroPower,2222,0.35
HydroPower,2223,0.35
HydroPower,2224,0.34
HydroPower,2225,0.33
HydroPower,2226,0.32
HydroPower,2227,0.32
HydroPower,2228,0.31
HydroPower,2229,0.31
HydroPower,2230,0.31
HydroPower,2231,0.31
HydroPower,2232,0.31
HydroPower,2233,0.31
HydroPower,2234,0.30
HydroPower,2235,0.30
HydroPower,2236,0.29
HydroPower,2237,0.29
HydroPower,2238,0.29
HydroPower,2239,0.28
HydroPower,2240,0.28
HydroPower,2241,0.28
HydroPower,2242,0.27
HydroPower,2243,0.27
HydroPower,2244,0.27
HydroPower,2245,0.27
HydroPower,2246,0.26
HydroPower,2247,0.26
HydroPower,2248,0.26
HydroPower,2249,0.26
HydroPower,2250,0.26
HydroPower,2251,0.26
HydroPower,2252,0.26
HydroPower,2253,0.26
HydroPower,2254,0.25
HydroPower,2255,0.25
HydroPower,2256,0.25
HydroPower,2257,0.25
HydroPower,2258,0.24
HydroPower,2259,0.24
HydroPower,2260,0.23
HydroPower,2261,0.23
HydroPower,2262,0.23
HydroPower,2263,0.23
HydroPower,2264,0.22
HydroPower,2265,0.22
HydroPower,2266,0.22
HydroPower,2267,0.21
HydroPower,2268,0.21
HydroPower,2269,0.21
HydroPower,2270,0.21
HydroPower,2271,0.21
HydroPower,2272,0.21
HydroPower,2273,0.21
HydroPower,2274,0.21
HydroPower,2275,0.21
HydroPower,2276,0.21
HydroPower,2277,0.21
HydroPower,2278,0.20
HydroPower,2279,0.20
HydroPower,2280,0.20
HydroPower,2281,0.18
HydroPower,2282,0.19
HydroPower,2283,0.19
HydroPower,2284,0.19
HydroPower,2285,0.19
HydroPower,2286,0.19
HydroPower,2287,0.18
HydroPower,2288,0.18
HydroPower,2289,0.18
HydroPower,2290,0.18
HydroPower,2291,0.18
HydroPower,2292,0.18
HydroPower,2293,0.18
HydroPower,2294,0.18
HydroPower,2295,0.18
HydroPower,2296,0.17
HydroPower,2297,0.17
HydroPower,2298,0.17
HydroPower,2299,0.17
HydroPower,2300,0.16
HydroPower,2301,0.16
HydroPower,2302,0.16
HydroPower,2303,0.16
HydroPower,2304,0.15
HydroPower,2305,0.16
HydroPower,2306,0.16
HydroPower,2307,0.16
HydroPower,2308,0.15
HydroPower,2309,0.15
HydroPower,2310,0.15
HydroPower,2311,0.15
HydroPower,2312,0.15
HydroPower,2313,0.15
HydroPower,2314,0.13
HydroPower,2315,0.15
HydroPower,2316,0.15
HydroPower,2317,0.14
HydroPower,2318,0.13
HydroPower,2319,0.13
HydroPower,2320,0.13
HydroPower,2321,0.13
HydroPower,2322,0.14
HydroPower,2323,0.14
HydroPower,2324,0.13
HydroPower,2325,0.13
HydroPower,2326,0.14
HydroPower,2327,0.15
HydroPower,2328,0.15
HydroPower,2329,0.17
HydroPower,2330,0.20
HydroPower,2331,0.21
HydroPower,2332,0.21
HydroPower,2333,0.21
HydroPower,2334,0.22
HydroPower,2335,0.21
HydroPower,2336,0.21
HydroPower,2337,0.21
HydroPower,2338,0.22
HydroPower,2339,0.22
HydroPower,2340,0.22
HydroPower,2341,0.23
HydroPower,2342,0.27
HydroPower,2343,0.38
HydroPower,2344,0.50
HydroPower,2345,0.53
HydroPower,2346,0.53
HydroPower,2347,0.50
HydroPower,2348,0.48
HydroPower,2349,0.46
HydroPower,2350,0.43
HydroPower,2351,0.39
HydroPower,2352,0.35
HydroPower,2353,0.34
HydroPower,2354,0.33
HydroPower,2355,0.33
HydroPower,2356,0.33
HydroPower,2357,0.33
HydroPower,2358,0.33
HydroPower,2359,0.32
HydroPower,2360,0.30
HydroPower,2361,0.29
HydroPower,2362,0.28
HydroPower,2363,0.28
HydroPower,2364,0.27
HydroPower,2365,0.28
HydroPower,2366,0.27
HydroPower,2367,0.26
HydroPower,2368,0.26
HydroPower,2369,0.25
HydroPower,2370,0.25
HydroPower,2371,0.25
HydroPower,2372,0.25
HydroPower,2373,0.25
HydroPower,2374,0.24
HydroPower,2375,0.24
HydroPower,2376,0.23
HydroPower,2377,0.23
HydroPower,2378,0.22
HydroPower,2379,0.22
HydroPower,2380,0.22
HydroPower,2381,0.21
HydroPower,2382,0.21
HydroPower,2383,0.21
HydroPower,2384,0.20
HydroPower,2385,0.20
HydroPower,2386,0.20
HydroPower,2387,0.20
HydroPower,2388,0.20
HydroPower,2389,0.20
HydroPower,2390,0.19
HydroPower,2391,0.19
HydroPower,2392,0.19
HydroPower,2393,0.19
HydroPower,2394,0.18
HydroPower,2395,0.18
HydroPower,2396,0.18
HydroPower,2397,0.18
HydroPower,2398,0.17
HydroPower,2399,0.15
HydroPower,2400,0.17
HydroPower,2401,0.17
HydroPower,2402,0.17
HydroPower,2403,0.17
HydroPower,2404,0.16
HydroPower,2405,0.16
HydroPower,2406,0.16
HydroPower,2407,0.16
HydroPower,2408,0.16
HydroPower,2409,0.16
HydroPower,2410,0.16
HydroPower,2411,0.16
HydroPower,2412,0.16
HydroPower,2413,0.16
HydroPower,2414,0.16
HydroPower,2415,0.16
HydroPower,2416,0.14
HydroPower,2417,0.14
HydroPower,2418,0.14
HydroPower,2419,0.15
HydroPower,2420,0.15
HydroPower,2421,0.15
HydroPower,2422,0.13
HydroPower,2423,0.12
HydroPower,2424,0.13
HydroPower,2425,0.13
HydroPower,2426,0.14
HydroPower,2427,0.14
HydroPower,2428,0.14
HydroPower,2429,0.14
HydroPower,2430,0.13
HydroPower,2431,0.13
HydroPower,2432,0.13
HydroPower,2433,0.13
HydroPower,2434,0.13
HydroPower,2435,0.14
HydroPower,2436,0.14
HydroPower,2437,0.14
HydroPower,2438,0.14
HydroPower,2439,0.13
HydroPower,2440,0.13
HydroPower,2441,0.13
HydroPower,2442,0.13
HydroPower,2443,0.13
HydroPower,2444,0.13
HydroPower,2445,0.11
HydroPower,2446,0.11
HydroPower,2447,0.12
HydroPower,2448,0.12
HydroPower,2449,0.12
HydroPower,2450,0.12
HydroPower,2451,0.12
HydroPower,2452,0.12
HydroPower,2453,0.12
HydroPower,2454,0.12
HydroPower,2455,0.11
HydroPower,2456,0.12
HydroPower,2457,0.12
HydroPower,2458,0.12
HydroPower,2459,0.12
HydroPower,2460,0.12
HydroPower,2461,0.12
HydroPower,2462,0.12
HydroPower,2463,0.10
HydroPower,2464,0.11
HydroPower,2465,0.11
HydroPower,2466,0.11
HydroPower,2467,0.11
HydroPower,2468,0.11
HydroPower,2469,0.09
HydroPower,2470,0.11
HydroPower,2471,0.11
HydroPower,2472,0.11
HydroPower,2473,0.11
HydroPower,2474,0.11
HydroPower,2475,0.11
HydroPower,2476,0.10
HydroPower,2477,0.09
HydroPower,2478,0.10
HydroPower,2479,0.10
HydroPower,2480,0.11
HydroPower,2481,0.09
HydroPower,2482,0.10
HydroPower,2483,0.11
HydroPower,2484,0.11
HydroPower,2485,0.11
HydroPower,2486,0.11
HydroPower,2487,0.10
HydroPower,2488,0.10
HydroPower,2489,0.10
HydroPower,2490,0.10
HydroPower,2491,0.10
HydroPower,2492,0.10
HydroPower,2493,0.10
HydroPower,2494,0.09
HydroPower,2495,0.10
HydroPower,2496,0.10
HydroPower,2497,0.10
HydroPower,2498,0.10
HydroPower,2499,0.10
HydroPower,2500,0.10
HydroPower,2501,0.10
HydroPower,2502,0.10
HydroPower,2503,0.08
HydroPower,2504,0.10
HydroPower,2505,0.10
HydroPower,2506,0.10
HydroPower,2507,0.10
HydroPower,2508,0.10
HydroPower,2509,0.09
HydroPower,2510,0.09
HydroPower,2511,0.09
HydroPower,2512,0.09
HydroPower,2513,0.09
HydroPower,2514,0.09
HydroPower,2515,0.09
HydroPower,2516,0.09
HydroPower,2517,0.09
HydroPower,2518,0.09
HydroPower,2519,0.09
HydroPower,2520,0.08
HydroPower,2521,0.08
HydroPower,2522,0.08
HydroPower,2523,0.08
HydroPower,2524,0.07
HydroPower,2525,0.08
HydroPower,2526,0.08
HydroPower,2527,0.08
HydroPower,2528,0.08
HydroPower,2529,0.08
HydroPower,2530,0.08
HydroPower,2531,0.08
HydroPower,2532,0.08
HydroPower,2533,0.08
HydroPower,2534,0.08
HydroPower,2535,0.08
HydroPower,2536,0.08
HydroPower,2537,0.08
HydroPower,2538,0.08
HydroPower,2539,0.08
HydroPower,2540,0.08
HydroPower,2541,0.08
HydroPower,2542,0.08
HydroPower,2543,0.07
HydroPower,2544,0.07
HydroPower,2545,0.07
HydroPower,2546,0.07
HydroPower,2547,0.07
HydroPower,2548,0.07
HydroPower,2549,0.07
HydroPower,2550,0.07
HydroPower,2551,0.07
HydroPower,2552,0.07
HydroPower,2553,0.07
HydroPower,2554,0.07
HydroPower,2555,0.07
HydroPower,2556,0.07
HydroPower,2557,0.07
HydroPower,2558,0.07
HydroPower,2559,0.07
HydroPower,2560,0.07
HydroPower,2561,0.07
HydroPower,2562,0.07
HydroPower,2563,0.07
HydroPower,2564,0.07
HydroPower,2565,0.07
HydroPower,2566,0.06
HydroPower,2567,0.06
HydroPower,2568,0.06
HydroPower,2569,0.07
HydroPower,2570,0.07
HydroPower,2571,0.07
HydroPower,2572,0.07
HydroPower,2573,0.07
HydroPower,2574,0.07
HydroPower,2575,0.06
HydroPower,2576,0.07
HydroPower,2577,0.07
HydroPower,2578,0.06
HydroPower,2579,0.07
HydroPower,2580,0.07
HydroPower,2581,0.07
HydroPower,2582,0.07
HydroPower,2583,0.07
HydroPower,2584,0.07
HydroPower,2585,0.06
HydroPower,2586,0.07
HydroPower,2587,0.07
HydroPower,2588,0.07
HydroPower,2589,0.06
HydroPower,2590,0.07
HydroPower,2591,0.07
HydroPower,2592,0.07
HydroPower,2593,0.07
HydroPower,2594,0.06
HydroPower,2595,0.06
HydroPower,2596,0.06
HydroPower,2597,0.06
HydroPower,2598,0.06
HydroPower,2599,0.06
HydroPower,2600,0.06
HydroPower,2601,0.06
HydroPower,2602,0.06
