Hour,Technology,Value
3630,SolarPV,
3630,WindOnshore,
3630,HydroPower,
3630,DieselGenerator,
3630,DieselImports,
3631,SolarPV,
3631,WindOnshore,
3631,HydroPower,
3631,DieselGenerator,
3631,DieselImports,
3632,SolarPV,
3632,WindOnshore,
3632,HydroPower,
3632,DieselGenerator,
3632,DieselImports,
3633,SolarPV,
3633,WindOnshore,
3633,HydroPower,
3633,DieselGenerator,
3633,DieselImports,
3634,SolarPV,
3634,WindOnshore,
3634,HydroPower,
3634,DieselGenerator,
3634,DieselImports,
3635,SolarPV,
3635,WindOnshore,
3635,HydroPower,
3635,DieselGenerator,
3635,DieselImports,
3636,SolarPV,
3636,WindOnshore,
3636,HydroPower,
3636,DieselGenerator,
3636,DieselImports,
3637,SolarPV,
3637,WindOnshore,
3637,HydroPower,
3637,DieselGenerator,
3637,DieselImports,
3638,SolarPV,
3638,WindOnshore,
3638,HydroPower,
3638,DieselGenerator,
3638,DieselImports,
3639,SolarPV,
3639,WindOnshore,
3639,HydroPower,
3639,DieselGenerator,
3639,DieselImports,
3640,SolarPV,
3640,WindOnshore,
3640,HydroPower,
3640,DieselGenerator,
3640,DieselImports,
3641,SolarPV,
3641,WindOnshore,
3641,HydroPower,
3641,DieselGenerator,
3641,DieselImports,
3642,SolarPV,
3642,WindOnshore,
3642,HydroPower,
3642,DieselGenerator,
3642,DieselImports,
3643,SolarPV,
3643,WindOnshore,
3643,HydroPower,
3643,DieselGenerator,
3643,DieselImports,
3644,SolarPV,
3644,WindOnshore,
3644,HydroPower,
3644,DieselGenerator,
3644,DieselImports,
3645,SolarPV,
3645,WindOnshore,
3645,HydroPower,
3645,DieselGenerator,
3645,DieselImports,
3646,SolarPV,
3646,WindOnshore,
3646,HydroPower,
3646,DieselGenerator,
3646,DieselImports,
3647,SolarPV,
3647,WindOnshore,
3647,HydroPower,
3647,DieselGenerator,
3647,DieselImports,
3648,SolarPV,
3648,WindOnshore,
3648,HydroPower,
3648,DieselGenerator,
3648,DieselImports,
3649,SolarPV,
3649,WindOnshore,
3649,HydroPower,
3649,DieselGenerator,
3649,DieselImports,
3650,SolarPV,
3650,WindOnshore,
3650,HydroPower,
3650,DieselGenerator,
3650,DieselImports,
3651,SolarPV,
3651,WindOnshore,
3651,HydroPower,
3651,DieselGenerator,
3651,DieselImports,
3652,SolarPV,
3652,WindOnshore,
3652,HydroPower,
3652,DieselGenerator,
3652,DieselImports,
3653,SolarPV,
3653,WindOnshore,
3653,HydroPower,
3653,DieselGenerator,
3653,DieselImports,
3654,SolarPV,
3654,WindOnshore,
3654,HydroPower,
3654,DieselGenerator,
3654,DieselImports,
3655,SolarPV,
3655,WindOnshore,
3655,HydroPower,
3655,DieselGenerator,
3655,DieselImports,
3656,SolarPV,
3656,WindOnshore,
3656,HydroPower,
3656,DieselGenerator,
3656,DieselImports,
3657,SolarPV,
3657,WindOnshore,
3657,HydroPower,
3657,DieselGenerator,
3657,DieselImports,
3658,SolarPV,
3658,WindOnshore,
3658,HydroPower,
3658,DieselGenerator,
3658,DieselImports,
3659,SolarPV,
3659,WindOnshore,
3659,HydroPower,
3659,DieselGenerator,
3659,DieselImports,
3660,SolarPV,
3660,WindOnshore,
3660,HydroPower,
3660,DieselGenerator,
3660,DieselImports,
3661,SolarPV,
3661,WindOnshore,
3661,HydroPower,
3661,DieselGenerator,
3661,DieselImports,
3662,SolarPV,
3662,WindOnshore,
3662,HydroPower,
3662,DieselGenerator,
3662,DieselImports,
3663,SolarPV,
3663,WindOnshore,
3663,HydroPower,
3663,DieselGenerator,
3663,DieselImports,
3664,SolarPV,
3664,WindOnshore,
3664,HydroPower,
3664,DieselGenerator,
3664,DieselImports,
3665,SolarPV,
3665,WindOnshore,
3665,HydroPower,
3665,DieselGenerator,
3665,DieselImports,
3666,SolarPV,
3666,WindOnshore,
3666,HydroPower,
3666,DieselGenerator,
3666,DieselImports,
3667,SolarPV,
3667,WindOnshore,
3667,HydroPower,
3667,DieselGenerator,
3667,DieselImports,
3668,SolarPV,
3668,WindOnshore,
3668,HydroPower,
3668,DieselGenerator,
3668,DieselImports,
3669,SolarPV,
3669,WindOnshore,
3669,HydroPower,
3669,DieselGenerator,
3669,DieselImports,
3670,SolarPV,
3670,WindOnshore,
3670,HydroPower,
3670,DieselGenerator,
3670,DieselImports,
3671,SolarPV,
3671,WindOnshore,
3671,HydroPower,
3671,DieselGenerator,
3671,DieselImports,
3672,SolarPV,
3672,WindOnshore,
3672,HydroPower,
3672,DieselGenerator,
3672,DieselImports,
3673,SolarPV,
3673,WindOnshore,
3673,HydroPower,
3673,DieselGenerator,
3673,DieselImports,
3674,SolarPV,
3674,WindOnshore,
3674,HydroPower,
3674,DieselGenerator,
3674,DieselImports,
3675,SolarPV,
3675,WindOnshore,
3675,HydroPower,
3675,DieselGenerator,
3675,DieselImports,
3676,SolarPV,
3676,WindOnshore,
3676,HydroPower,
3676,DieselGenerator,
3676,DieselImports,
3677,SolarPV,
3677,WindOnshore,
3677,HydroPower,
3677,DieselGenerator,
3677,DieselImports,
3678,SolarPV,
3678,WindOnshore,
3678,HydroPower,
3678,DieselGenerator,
3678,DieselImports,
3679,SolarPV,
3679,WindOnshore,
3679,HydroPower,
3679,DieselGenerator,
3679,DieselImports,
3680,SolarPV,
3680,WindOnshore,
3680,HydroPower,
3680,DieselGenerator,
3680,DieselImports,
3681,SolarPV,
3681,WindOnshore,
3681,HydroPower,
3681,DieselGenerator,
3681,DieselImports,
3682,SolarPV,
3682,WindOnshore,
3682,HydroPower,
3682,DieselGenerator,
3682,DieselImports,
3683,SolarPV,
3683,WindOnshore,
3683,HydroPower,
3683,DieselGenerator,
3683,DieselImports,
3684,SolarPV,
3684,WindOnshore,
3684,HydroPower,
3684,DieselGenerator,
3684,DieselImports,
3685,SolarPV,
3685,WindOnshore,
3685,HydroPower,
3685,DieselGenerator,
3685,DieselImports,
3686,SolarPV,
3686,WindOnshore,
3686,HydroPower,
3686,DieselGenerator,
3686,DieselImports,
3687,SolarPV,
3687,WindOnshore,
3687,HydroPower,
3687,DieselGenerator,
3687,DieselImports,
3688,SolarPV,
3688,WindOnshore,
3688,HydroPower,
3688,DieselGenerator,
3688,DieselImports,
3689,SolarPV,
3689,WindOnshore,
3689,HydroPower,
3689,DieselGenerator,
3689,DieselImports,
3690,SolarPV,
3690,WindOnshore,
3690,HydroPower,
3690,DieselGenerator,
3690,DieselImports,
3691,SolarPV,
3691,WindOnshore,
3691,HydroPower,
3691,DieselGenerator,
3691,DieselImports,
3692,SolarPV,
3692,WindOnshore,
3692,HydroPower,
3692,DieselGenerator,
3692,DieselImports,
3693,SolarPV,
3693,WindOnshore,
3693,HydroPower,
3693,DieselGenerator,
3693,DieselImports,
3694,SolarPV,
3694,WindOnshore,
3694,HydroPower,
3694,DieselGenerator,
3694,DieselImports,
3695,SolarPV,
3695,WindOnshore,
3695,HydroPower,
3695,DieselGenerator,
3695,DieselImports,
3696,SolarPV,
3696,WindOnshore,
3696,HydroPower,
3696,DieselGenerator,
3696,DieselImports,
3697,SolarPV,
3697,WindOnshore,
3697,HydroPower,
3697,DieselGenerator,
3697,DieselImports,
3698,SolarPV,
3698,WindOnshore,
3698,HydroPower,
3698,DieselGenerator,
3698,DieselImports,
3699,SolarPV,
3699,WindOnshore,
3699,HydroPower,
3699,DieselGenerator,
3699,DieselImports,
3700,SolarPV,
3700,WindOnshore,
3700,HydroPower,
3700,DieselGenerator,
3700,DieselImports,
3701,SolarPV,
3701,WindOnshore,
3701,HydroPower,
3701,DieselGenerator,
3701,DieselImports,
3702,SolarPV,
3702,WindOnshore,
3702,HydroPower,
3702,DieselGenerator,
3702,DieselImports,
3703,SolarPV,
3703,WindOnshore,
3703,HydroPower,
3703,DieselGenerator,
3703,DieselImports,
3704,SolarPV,
3704,WindOnshore,
3704,HydroPower,
3704,DieselGenerator,
3704,DieselImports,
3705,SolarPV,
3705,WindOnshore,
3705,HydroPower,
3705,DieselGenerator,
3705,DieselImports,
3706,SolarPV,
3706,WindOnshore,
3706,HydroPower,
3706,DieselGenerator,
3706,DieselImports,
3707,SolarPV,
3707,WindOnshore,
3707,HydroPower,
3707,DieselGenerator,
3707,DieselImports,
3708,SolarPV,
3708,WindOnshore,
3708,HydroPower,
3708,DieselGenerator,
3708,DieselImports,
3709,SolarPV,
3709,WindOnshore,
3709,HydroPower,
3709,DieselGenerator,
3709,DieselImports,
3710,SolarPV,
3710,WindOnshore,
3710,HydroPower,
3710,DieselGenerator,
3710,DieselImports,
3711,SolarPV,
3711,WindOnshore,
3711,HydroPower,
3711,DieselGenerator,
3711,DieselImports,
3712,SolarPV,
3712,WindOnshore,
3712,HydroPower,
3712,DieselGenerator,
3712,DieselImports,
3713,SolarPV,
3713,WindOnshore,
3713,HydroPower,
3713,DieselGenerator,
3713,DieselImports,
3714,SolarPV,
3714,WindOnshore,
3714,HydroPower,
3714,DieselGenerator,
3714,DieselImports,
3715,SolarPV,
3715,WindOnshore,
3715,HydroPower,
3715,DieselGenerator,
3715,DieselImports,
3716,SolarPV,
3716,WindOnshore,
3716,HydroPower,
3716,DieselGenerator,
3716,DieselImports,
3717,SolarPV,
3717,WindOnshore,
3717,HydroPower,
3717,DieselGenerator,
3717,DieselImports,
3718,SolarPV,
3718,WindOnshore,
3718,HydroPower,
3718,DieselGenerator,
3718,DieselImports,
3719,SolarPV,
3719,WindOnshore,
3719,HydroPower,
3719,DieselGenerator,
3719,DieselImports,
3720,SolarPV,
3720,WindOnshore,
3720,HydroPower,
3720,DieselGenerator,
3720,DieselImports,
3721,SolarPV,
3721,WindOnshore,
3721,HydroPower,
3721,DieselGenerator,
3721,DieselImports,
3722,SolarPV,
3722,WindOnshore,
3722,HydroPower,
3722,DieselGenerator,
3722,DieselImports,
3723,SolarPV,
3723,WindOnshore,
3723,HydroPower,
3723,DieselGenerator,
3723,DieselImports,
3724,SolarPV,
3724,WindOnshore,
3724,HydroPower,
3724,DieselGenerator,
3724,DieselImports,
3725,SolarPV,
3725,WindOnshore,
3725,HydroPower,
3725,DieselGenerator,
3725,DieselImports,
3726,SolarPV,
3726,WindOnshore,
3726,HydroPower,
3726,DieselGenerator,
3726,DieselImports,
3727,SolarPV,
3727,WindOnshore,
3727,HydroPower,
3727,DieselGenerator,
3727,DieselImports,
3728,SolarPV,
3728,WindOnshore,
3728,HydroPower,
3728,DieselGenerator,
3728,DieselImports,
3729,SolarPV,
3729,WindOnshore,
3729,HydroPower,
3729,DieselGenerator,
3729,DieselImports,
3730,SolarPV,
3730,WindOnshore,
3730,HydroPower,
3730,DieselGenerator,
3730,DieselImports,
3731,SolarPV,
3731,WindOnshore,
3731,HydroPower,
3731,DieselGenerator,
3731,DieselImports,
3732,SolarPV,
3732,WindOnshore,
3732,HydroPower,
3732,DieselGenerator,
3732,DieselImports,
3733,SolarPV,
3733,WindOnshore,
3733,HydroPower,
3733,DieselGenerator,
3733,DieselImports,
3734,SolarPV,
3734,WindOnshore,
3734,HydroPower,
3734,DieselGenerator,
3734,DieselImports,
3735,SolarPV,
3735,WindOnshore,
3735,HydroPower,
3735,DieselGenerator,
3735,DieselImports,
3736,SolarPV,
3736,WindOnshore,
3736,HydroPower,
3736,DieselGenerator,
3736,DieselImports,
3737,SolarPV,
3737,WindOnshore,
3737,HydroPower,
3737,DieselGenerator,
3737,DieselImports,
3738,SolarPV,
3738,WindOnshore,
3738,HydroPower,
3738,DieselGenerator,
3738,DieselImports,
3739,SolarPV,
3739,WindOnshore,
3739,HydroPower,
3739,DieselGenerator,
3739,DieselImports,
3740,SolarPV,
3740,WindOnshore,
3740,HydroPower,
3740,DieselGenerator,
3740,DieselImports,
3741,SolarPV,
3741,WindOnshore,
3741,HydroPower,
3741,DieselGenerator,
3741,DieselImports,
3742,SolarPV,
3742,WindOnshore,
3742,HydroPower,
3742,DieselGenerator,
3742,DieselImports,
3743,SolarPV,
3743,WindOnshore,
3743,HydroPower,
3743,DieselGenerator,
3743,DieselImports,
3744,SolarPV,
3744,WindOnshore,
3744,HydroPower,
3744,DieselGenerator,
3744,DieselImports,
3745,SolarPV,
3745,WindOnshore,
3745,HydroPower,
3745,DieselGenerator,
3745,DieselImports,
3746,SolarPV,
3746,WindOnshore,
3746,HydroPower,
3746,DieselGenerator,
3746,DieselImports,
3747,SolarPV,
3747,WindOnshore,
3747,HydroPower,
3747,DieselGenerator,
3747,DieselImports,
3748,SolarPV,
3748,WindOnshore,
3748,HydroPower,
3748,DieselGenerator,
3748,DieselImports,
3749,SolarPV,
3749,WindOnshore,
3749,HydroPower,
3749,DieselGenerator,
3749,DieselImports,
3750,SolarPV,
3750,WindOnshore,
3750,HydroPower,
3750,DieselGenerator,
3750,DieselImports,
3751,SolarPV,
3751,WindOnshore,
3751,HydroPower,
3751,DieselGenerator,
3751,DieselImports,
3752,SolarPV,
3752,WindOnshore,
3752,HydroPower,
3752,DieselGenerator,
3752,DieselImports,
3753,SolarPV,
3753,WindOnshore,
3753,HydroPower,
3753,DieselGenerator,
3753,DieselImports,
3754,SolarPV,
3754,WindOnshore,
3754,HydroPower,
3754,DieselGenerator,
3754,DieselImports,
3755,SolarPV,
3755,WindOnshore,
3755,HydroPower,
3755,DieselGenerator,
3755,DieselImports,
3756,SolarPV,
3756,WindOnshore,
3756,HydroPower,
3756,DieselGenerator,
3756,DieselImports,
3757,SolarPV,
3757,WindOnshore,
3757,HydroPower,
3757,DieselGenerator,
3757,DieselImports,
3758,SolarPV,
3758,WindOnshore,
3758,HydroPower,
3758,DieselGenerator,
3758,DieselImports,
3759,SolarPV,
3759,WindOnshore,
3759,HydroPower,
3759,DieselGenerator,
3759,DieselImports,
3760,SolarPV,
3760,WindOnshore,
3760,HydroPower,
3760,DieselGenerator,
3760,DieselImports,
3761,SolarPV,
3761,WindOnshore,
3761,HydroPower,
3761,DieselGenerator,
3761,DieselImports,
3762,SolarPV,
3762,WindOnshore,
3762,HydroPower,
3762,DieselGenerator,
3762,DieselImports,
3763,SolarPV,
3763,WindOnshore,
3763,HydroPower,
3763,DieselGenerator,
3763,DieselImports,
3764,SolarPV,
3764,WindOnshore,
3764,HydroPower,
3764,DieselGenerator,
3764,DieselImports,
3765,SolarPV,
3765,WindOnshore,
3765,HydroPower,
3765,DieselGenerator,
3765,DieselImports,
3766,SolarPV,
3766,WindOnshore,
3766,HydroPower,
3766,DieselGenerator,
3766,DieselImports,
3767,SolarPV,
3767,WindOnshore,
3767,HydroPower,
3767,DieselGenerator,
3767,DieselImports,
3768,SolarPV,
3768,WindOnshore,
3768,HydroPower,
3768,DieselGenerator,
3768,DieselImports,
3769,SolarPV,
3769,WindOnshore,
3769,HydroPower,
3769,DieselGenerator,
3769,DieselImports,
3770,SolarPV,
3770,WindOnshore,
3770,HydroPower,
3770,DieselGenerator,
3770,DieselImports,
3771,SolarPV,
3771,WindOnshore,
3771,HydroPower,
3771,DieselGenerator,
3771,DieselImports,
3772,SolarPV,
3772,WindOnshore,
3772,HydroPower,
3772,DieselGenerator,
3772,DieselImports,
3773,SolarPV,
3773,WindOnshore,
3773,HydroPower,
3773,DieselGenerator,
3773,DieselImports,
3774,SolarPV,
3774,WindOnshore,
3774,HydroPower,
3774,DieselGenerator,
3774,DieselImports,
3775,SolarPV,
3775,WindOnshore,
3775,HydroPower,
3775,DieselGenerator,
3775,DieselImports,
3776,SolarPV,
3776,WindOnshore,
3776,HydroPower,
3776,DieselGenerator,
3776,DieselImports,
3777,SolarPV,
3777,WindOnshore,
3777,HydroPower,
3777,DieselGenerator,
3777,DieselImports,
3778,SolarPV,
3778,WindOnshore,
3778,HydroPower,
3778,DieselGenerator,
3778,DieselImports,
3779,SolarPV,
3779,WindOnshore,
3779,HydroPower,
3779,DieselGenerator,
3779,DieselImports,
3780,SolarPV,
3780,WindOnshore,
3780,HydroPower,
3780,DieselGenerator,
3780,DieselImports,
3781,SolarPV,
3781,WindOnshore,
3781,HydroPower,
3781,DieselGenerator,
3781,DieselImports,
3782,SolarPV,
3782,WindOnshore,
3782,HydroPower,
3782,DieselGenerator,
3782,DieselImports,
3783,SolarPV,
3783,WindOnshore,
3783,HydroPower,
3783,DieselGenerator,
3783,DieselImports,
3784,SolarPV,
3784,WindOnshore,
3784,HydroPower,
3784,DieselGenerator,
3784,DieselImports,
3785,SolarPV,
3785,WindOnshore,
3785,HydroPower,
3785,DieselGenerator,
3785,DieselImports,
3786,SolarPV,
3786,WindOnshore,
3786,HydroPower,
3786,DieselGenerator,
3786,DieselImports,
3787,SolarPV,
3787,WindOnshore,
3787,HydroPower,
3787,DieselGenerator,
3787,DieselImports,
3788,SolarPV,
3788,WindOnshore,
3788,HydroPower,
3788,DieselGenerator,
3788,DieselImports,
3789,SolarPV,
3789,WindOnshore,
3789,HydroPower,
3789,DieselGenerator,
3789,DieselImports,
3790,SolarPV,
3790,WindOnshore,
3790,HydroPower,
3790,DieselGenerator,
3790,DieselImports,
3791,SolarPV,
3791,WindOnshore,
3791,HydroPower,
3791,DieselGenerator,
3791,DieselImports,
3792,SolarPV,
3792,WindOnshore,
3792,HydroPower,
3792,DieselGenerator,
3792,DieselImports,
3793,SolarPV,
3793,WindOnshore,
3793,HydroPower,
3793,DieselGenerator,
3793,DieselImports,
3794,SolarPV,
3794,WindOnshore,
3794,HydroPower,
3794,DieselGenerator,
3794,DieselImports,
3795,SolarPV,
3795,WindOnshore,
3795,HydroPower,
3795,DieselGenerator,
3795,DieselImports,
3796,SolarPV,
3796,WindOnshore,
3796,HydroPower,
3796,DieselGenerator,
3796,DieselImports,
3797,SolarPV,
3797,WindOnshore,
3797,HydroPower,
3797,DieselGenerator,
3797,DieselImports,
3798,SolarPV,
3798,WindOnshore,
3798,HydroPower,
3798,DieselGenerator,
3798,DieselImports,
3799,SolarPV,
3799,WindOnshore,
3799,HydroPower,
3799,DieselGenerator,
3799,DieselImports,
3800,SolarPV,
3800,WindOnshore,
3800,HydroPower,
3800,DieselGenerator,
3800,DieselImports,
3801,SolarPV,
3801,WindOnshore,
3801,HydroPower,
3801,DieselGenerator,
3801,DieselImports,
3802,SolarPV,
3802,WindOnshore,
3802,HydroPower,
3802,DieselGenerator,
3802,DieselImports,
3803,SolarPV,
3803,WindOnshore,
3803,HydroPower,
3803,DieselGenerator,
3803,DieselImports,
3804,SolarPV,
3804,WindOnshore,
3804,HydroPower,
3804,DieselGenerator,
3804,DieselImports,
3805,SolarPV,
3805,WindOnshore,
3805,HydroPower,
3805,DieselGenerator,
3805,DieselImports,
3806,SolarPV,
3806,WindOnshore,
3806,HydroPower,
3806,DieselGenerator,
3806,DieselImports,
3807,SolarPV,
3807,WindOnshore,
3807,HydroPower,
3807,DieselGenerator,
3807,DieselImports,
3808,SolarPV,
3808,WindOnshore,
3808,HydroPower,
3808,DieselGenerator,
3808,DieselImports,
3809,SolarPV,
3809,WindOnshore,
3809,HydroPower,
3809,DieselGenerator,
3809,DieselImports,
3810,SolarPV,
3810,WindOnshore,
3810,HydroPower,
3810,DieselGenerator,
3810,DieselImports,
3811,SolarPV,
3811,WindOnshore,
3811,HydroPower,
3811,DieselGenerator,
3811,DieselImports,
3812,SolarPV,
3812,WindOnshore,
3812,HydroPower,
3812,DieselGenerator,
3812,DieselImports,
3813,SolarPV,
3813,WindOnshore,
3813,HydroPower,
3813,DieselGenerator,
3813,DieselImports,
3814,SolarPV,
3814,WindOnshore,
3814,HydroPower,
3814,DieselGenerator,
3814,DieselImports,
3815,SolarPV,
3815,WindOnshore,
3815,HydroPower,
3815,DieselGenerator,
3815,DieselImports,
3816,SolarPV,
3816,WindOnshore,
3816,HydroPower,
3816,DieselGenerator,
3816,DieselImports,
3817,SolarPV,
3817,WindOnshore,
3817,HydroPower,
3817,DieselGenerator,
3817,DieselImports,
3818,SolarPV,
3818,WindOnshore,
3818,HydroPower,
3818,DieselGenerator,
3818,DieselImports,
3819,SolarPV,
3819,WindOnshore,
3819,HydroPower,
3819,DieselGenerator,
3819,DieselImports,
3820,SolarPV,
3820,WindOnshore,
3820,HydroPower,
3820,DieselGenerator,
3820,DieselImports,
3821,SolarPV,
3821,WindOnshore,
3821,HydroPower,
3821,DieselGenerator,
3821,DieselImports,
3822,SolarPV,
3822,WindOnshore,
3822,HydroPower,
3822,DieselGenerator,
3822,DieselImports,
3823,SolarPV,
3823,WindOnshore,
3823,HydroPower,
3823,DieselGenerator,
3823,DieselImports,
3824,SolarPV,
3824,WindOnshore,
3824,HydroPower,
3824,DieselGenerator,
3824,DieselImports,
3825,SolarPV,
3825,WindOnshore,
3825,HydroPower,
3825,DieselGenerator,
3825,DieselImports,
3826,SolarPV,
3826,WindOnshore,
3826,HydroPower,
3826,DieselGenerator,
3826,DieselImports,
3827,SolarPV,
3827,WindOnshore,
3827,HydroPower,
3827,DieselGenerator,
3827,DieselImports,
3828,SolarPV,
3828,WindOnshore,
3828,HydroPower,
3828,DieselGenerator,
3828,DieselImports,
3829,SolarPV,
3829,WindOnshore,
3829,HydroPower,
3829,DieselGenerator,
3829,DieselImports,
3830,SolarPV,
3830,WindOnshore,
3830,HydroPower,
3830,DieselGenerator,
3830,DieselImports,
3831,SolarPV,
3831,WindOnshore,
3831,HydroPower,
3831,DieselGenerator,
3831,DieselImports,
3832,SolarPV,
3832,WindOnshore,
3832,HydroPower,
3832,DieselGenerator,
3832,DieselImports,
3833,SolarPV,
3833,WindOnshore,
3833,HydroPower,
3833,DieselGenerator,
3833,DieselImports,
3834,SolarPV,
3834,WindOnshore,
3834,HydroPower,
3834,DieselGenerator,
3834,DieselImports,
3835,SolarPV,
3835,WindOnshore,
3835,HydroPower,
3835,DieselGenerator,
3835,DieselImports,
3836,SolarPV,
3836,WindOnshore,
3836,HydroPower,
3836,DieselGenerator,
3836,DieselImports,
3837,SolarPV,
3837,WindOnshore,
3837,HydroPower,
3837,DieselGenerator,
3837,DieselImports,
3838,SolarPV,
3838,WindOnshore,
3838,HydroPower,
3838,DieselGenerator,
3838,DieselImports,
3839,SolarPV,
3839,WindOnshore,
3839,HydroPower,
3839,DieselGenerator,
3839,DieselImports,
3840,SolarPV,
3840,WindOnshore,
3840,HydroPower,
3840,DieselGenerator,
3840,DieselImports,
3841,SolarPV,
3841,WindOnshore,
3841,HydroPower,
3841,DieselGenerator,
3841,DieselImports,
3842,SolarPV,
3842,WindOnshore,
3842,HydroPower,
3842,DieselGenerator,
3842,DieselImports,
3843,SolarPV,
3843,WindOnshore,
3843,HydroPower,
3843,DieselGenerator,
3843,DieselImports,
3844,SolarPV,
3844,WindOnshore,
3844,HydroPower,
3844,DieselGenerator,
3844,DieselImports,
3845,SolarPV,
3845,WindOnshore,
3845,HydroPower,
3845,DieselGenerator,
3845,DieselImports,
3846,SolarPV,
3846,WindOnshore,
3846,HydroPower,
3846,DieselGenerator,
3846,DieselImports,
3847,SolarPV,
3847,WindOnshore,
3847,HydroPower,
3847,DieselGenerator,
3847,DieselImports,
3848,SolarPV,
3848,WindOnshore,
3848,HydroPower,
3848,DieselGenerator,
3848,DieselImports,
3849,SolarPV,
3849,WindOnshore,
3849,HydroPower,
3849,DieselGenerator,
3849,DieselImports,
3850,SolarPV,
3850,WindOnshore,
3850,HydroPower,
3850,DieselGenerator,
3850,DieselImports,
3851,SolarPV,
3851,WindOnshore,
3851,HydroPower,
3851,DieselGenerator,
3851,DieselImports,
3852,SolarPV,
3852,WindOnshore,
3852,HydroPower,
3852,DieselGenerator,
3852,DieselImports,
3853,SolarPV,
3853,WindOnshore,
3853,HydroPower,
3853,DieselGenerator,
3853,DieselImports,
3854,SolarPV,
3854,WindOnshore,
3854,HydroPower,
3854,DieselGenerator,
3854,DieselImports,
3855,SolarPV,
3855,WindOnshore,
3855,HydroPower,
3855,DieselGenerator,
3855,DieselImports,
3856,SolarPV,
3856,WindOnshore,
3856,HydroPower,
3856,DieselGenerator,
3856,DieselImports,
3857,SolarPV,
3857,WindOnshore,
3857,HydroPower,
3857,DieselGenerator,
3857,DieselImports,
3858,SolarPV,
3858,WindOnshore,
3858,HydroPower,
3858,DieselGenerator,
3858,DieselImports,
3859,SolarPV,
3859,WindOnshore,
3859,HydroPower,
3859,DieselGenerator,
3859,DieselImports,
3860,SolarPV,
3860,WindOnshore,
3860,HydroPower,
3860,DieselGenerator,
3860,DieselImports,
3861,SolarPV,
3861,WindOnshore,
3861,HydroPower,
3861,DieselGenerator,
3861,DieselImports,
3862,SolarPV,
3862,WindOnshore,
3862,HydroPower,
3862,DieselGenerator,
3862,DieselImports,
3863,SolarPV,
3863,WindOnshore,
3863,HydroPower,
3863,DieselGenerator,
3863,DieselImports,
3864,SolarPV,
3864,WindOnshore,
3864,HydroPower,
3864,DieselGenerator,
3864,DieselImports,
3865,SolarPV,
3865,WindOnshore,
3865,HydroPower,
3865,DieselGenerator,
3865,DieselImports,
3866,SolarPV,
3866,WindOnshore,
3866,HydroPower,
3866,DieselGenerator,
3866,DieselImports,
3867,SolarPV,
3867,WindOnshore,
3867,HydroPower,
3867,DieselGenerator,
3867,DieselImports,
3868,SolarPV,
3868,WindOnshore,
3868,HydroPower,
3868,DieselGenerator,
3868,DieselImports,
3869,SolarPV,
3869,WindOnshore,
3869,HydroPower,
3869,DieselGenerator,
3869,DieselImports,
3870,SolarPV,
3870,WindOnshore,
3870,HydroPower,
3870,DieselGenerator,
3870,DieselImports,
3871,SolarPV,
3871,WindOnshore,
3871,HydroPower,
3871,DieselGenerator,
3871,DieselImports,
3872,SolarPV,
3872,WindOnshore,
3872,HydroPower,
3872,DieselGenerator,
3872,DieselImports,
3873,SolarPV,
3873,WindOnshore,
3873,HydroPower,
3873,DieselGenerator,
3873,DieselImports,
3874,SolarPV,
3874,WindOnshore,
3874,HydroPower,
3874,DieselGenerator,
3874,DieselImports,
3875,SolarPV,
3875,WindOnshore,
3875,HydroPower,
3875,DieselGenerator,
3875,DieselImports,
3876,SolarPV,
3876,WindOnshore,
3876,HydroPower,
3876,DieselGenerator,
3876,DieselImports,
3877,SolarPV,
3877,WindOnshore,
3877,HydroPower,
3877,DieselGenerator,
3877,DieselImports,
3878,SolarPV,
3878,WindOnshore,
3878,HydroPower,
3878,DieselGenerator,
3878,DieselImports,
3879,SolarPV,
3879,WindOnshore,
3879,HydroPower,
3879,DieselGenerator,
3879,DieselImports,
3880,SolarPV,
3880,WindOnshore,
3880,HydroPower,
3880,DieselGenerator,
3880,DieselImports,
3881,SolarPV,
3881,WindOnshore,
3881,HydroPower,
3881,DieselGenerator,
3881,DieselImports,
3882,SolarPV,
3882,WindOnshore,
3882,HydroPower,
3882,DieselGenerator,
3882,DieselImports,
3883,SolarPV,
3883,WindOnshore,
3883,HydroPower,
3883,DieselGenerator,
3883,DieselImports,
3884,SolarPV,
3884,WindOnshore,
3884,HydroPower,
3884,DieselGenerator,
3884,DieselImports,
3885,SolarPV,
3885,WindOnshore,
3885,HydroPower,
3885,DieselGenerator,
3885,DieselImports,
3886,SolarPV,
3886,WindOnshore,
3886,HydroPower,
3886,DieselGenerator,
3886,DieselImports,
3887,SolarPV,
3887,WindOnshore,
3887,HydroPower,
3887,DieselGenerator,
3887,DieselImports,
3888,SolarPV,
3888,WindOnshore,
3888,HydroPower,
3888,DieselGenerator,
3888,DieselImports,
3889,SolarPV,
3889,WindOnshore,
3889,HydroPower,
3889,DieselGenerator,
3889,DieselImports,
3890,SolarPV,
3890,WindOnshore,
3890,HydroPower,
3890,DieselGenerator,
3890,DieselImports,
3891,SolarPV,
3891,WindOnshore,
3891,HydroPower,
3891,DieselGenerator,
3891,DieselImports,
3892,SolarPV,
3892,WindOnshore,
3892,HydroPower,
3892,DieselGenerator,
3892,DieselImports,
3893,SolarPV,
3893,WindOnshore,
3893,HydroPower,
3893,DieselGenerator,
