Hour,Storage,Fuel,Value
62,LeadAcidBattery,Heat,0.0
62,LeadAcidBattery,Mobility,0.0
62,LeadAcidBattery,Cooking,0.0
62,LeadAcidBattery,Diesel,0.0
62,LeadAcidBattery,FireWood,0.0
62,LeadAcidBattery,Gas,0.0
63,LeadAcidBattery,Power,270.3957291589344
63,LeadAcidBattery,Heat,0.0
63,LeadAcidBattery,Mobility,0.0
63,LeadAcidBattery,Cooking,0.0
63,LeadAcidBattery,Diesel,0.0
63,LeadAcidBattery,FireWood,0.0
63,LeadAcidBattery,Gas,0.0
64,LeadAcidBattery,Power,267.5610196795058
64,LeadAcidBattery,Heat,0.0
64,LeadAcidBattery,Mobility,0.0
64,LeadAcidBattery,Cooking,0.0
64,LeadAcidBattery,Diesel,0.0
64,LeadAcidBattery,FireWood,0.0
64,LeadAcidBattery,Gas,0.0
65,LeadAcidBattery,Power,267.5610196795058
65,LeadAcidBattery,Heat,0.0
65,LeadAcidBattery,Mobility,0.0
65,LeadAcidBattery,Cooking,0.0
65,LeadAcidBattery,Diesel,0.0
65,LeadAcidBattery,FireWood,0.0
65,LeadAcidBattery,Gas,0.0
66,LeadAcidBattery,Power,241.9182779452201
66,LeadAcidBattery,Heat,0.0
66,LeadAcidBattery,Mobility,0.0
66,LeadAcidBattery,Cooking,0.0
66,LeadAcidBattery,Diesel,0.0
66,LeadAcidBattery,FireWood,0.0
66,LeadAcidBattery,Gas,0.0
67,LeadAcidBattery,Power,241.9182779452201
67,LeadAcidBattery,Heat,0.0
67,LeadAcidBattery,Mobility,0.0
67,LeadAcidBattery,Cooking,0.0
67,LeadAcidBattery,Diesel,0.0
67,LeadAcidBattery,FireWood,0.0
67,LeadAcidBattery,Gas,0.0
68,LeadAcidBattery,Power,241.9182779452201
68,LeadAcidBattery,Heat,0.0
68,LeadAcidBattery,Mobility,0.0
68,LeadAcidBattery,Cooking,0.0
68,LeadAcidBattery,Diesel,0.0
68,LeadAcidBattery,FireWood,0.0
68,LeadAcidBattery,Gas,0.0
69,LeadAcidBattery,Power,241.9182779452201
69,LeadAcidBattery,Heat,0.0
69,LeadAcidBattery,Mobility,0.0
69,LeadAcidBattery,Cooking,0.0
69,LeadAcidBattery,Diesel,0.0
69,LeadAcidBattery,FireWood,0.0
69,LeadAcidBattery,Gas,0.0
70,LeadAcidBattery,Power,241.9182779452201
70,LeadAcidBattery,Heat,0.0
70,LeadAcidBattery,Mobility,0.0
70,LeadAcidBattery,Cooking,0.0
70,LeadAcidBattery,Diesel,0.0
70,LeadAcidBattery,FireWood,0.0
70,LeadAcidBattery,Gas,0.0
71,LeadAcidBattery,Power,241.9182779452201
71,LeadAcidBattery,Heat,0.0
71,LeadAcidBattery,Mobility,0.0
71,LeadAcidBattery,Cooking,0.0
71,LeadAcidBattery,Diesel,0.0
71,LeadAcidBattery,FireWood,0.0
71,LeadAcidBattery,Gas,0.0
72,LeadAcidBattery,Power,223.76096669436296
72,LeadAcidBattery,Heat,0.0
72,LeadAcidBattery,Mobility,0.0
72,LeadAcidBattery,Cooking,0.0
72,LeadAcidBattery,Diesel,0.0
72,LeadAcidBattery,FireWood,0.0
72,LeadAcidBattery,Gas,0.0
73,LeadAcidBattery,Power,223.76096669436296
73,LeadAcidBattery,Heat,0.0
73,LeadAcidBattery,Mobility,0.0
73,LeadAcidBattery,Cooking,0.0
73,LeadAcidBattery,Diesel,0.0
73,LeadAcidBattery,FireWood,0.0
73,LeadAcidBattery,Gas,0.0
74,LeadAcidBattery,Power,223.76096669436296
74,LeadAcidBattery,Heat,0.0
74,LeadAcidBattery,Mobility,0.0
74,LeadAcidBattery,Cooking,0.0
74,LeadAcidBattery,Diesel,0.0
74,LeadAcidBattery,FireWood,0.0
74,LeadAcidBattery,Gas,0.0
75,LeadAcidBattery,Power,226.84050328988297
75,LeadAcidBattery,Heat,0.0
75,LeadAcidBattery,Mobility,0.0
75,LeadAcidBattery,Cooking,0.0
75,LeadAcidBattery,Diesel,0.0
75,LeadAcidBattery,FireWood,0.0
75,LeadAcidBattery,Gas,0.0
76,LeadAcidBattery,Power,229.66970224540296
76,LeadAcidBattery,Heat,0.0
76,LeadAcidBattery,Mobility,0.0
76,LeadAcidBattery,Cooking,0.0
76,LeadAcidBattery,Diesel,0.0
76,LeadAcidBattery,FireWood,0.0
76,LeadAcidBattery,Gas,0.0
77,LeadAcidBattery,Power,232.04092704540295
77,LeadAcidBattery,Heat,0.0
77,LeadAcidBattery,Mobility,0.0
77,LeadAcidBattery,Cooking,0.0
77,LeadAcidBattery,Diesel,0.0
77,LeadAcidBattery,FireWood,0.0
77,LeadAcidBattery,Gas,0.0
78,LeadAcidBattery,Power,234.06042445092294
78,LeadAcidBattery,Heat,0.0
78,LeadAcidBattery,Mobility,0.0
78,LeadAcidBattery,Cooking,0.0
78,LeadAcidBattery,Diesel,0.0
78,LeadAcidBattery,FireWood,0.0
78,LeadAcidBattery,Gas,0.0
79,LeadAcidBattery,Power,231.47710516520866
79,LeadAcidBattery,Heat,0.0
79,LeadAcidBattery,Mobility,0.0
79,LeadAcidBattery,Cooking,0.0
79,LeadAcidBattery,Diesel,0.0
79,LeadAcidBattery,FireWood,0.0
79,LeadAcidBattery,Gas,0.0
80,LeadAcidBattery,Power,231.47710516520866
80,LeadAcidBattery,Heat,0.0
80,LeadAcidBattery,Mobility,0.0
80,LeadAcidBattery,Cooking,0.0
80,LeadAcidBattery,Diesel,0.0
80,LeadAcidBattery,FireWood,0.0
80,LeadAcidBattery,Gas,0.0
81,LeadAcidBattery,Power,231.47710516520866
81,LeadAcidBattery,Heat,0.0
81,LeadAcidBattery,Mobility,0.0
81,LeadAcidBattery,Cooking,0.0
81,LeadAcidBattery,Diesel,0.0
81,LeadAcidBattery,FireWood,0.0
81,LeadAcidBattery,Gas,0.0
82,LeadAcidBattery,Power,231.47710516520866
82,LeadAcidBattery,Heat,0.0
82,LeadAcidBattery,Mobility,0.0
82,LeadAcidBattery,Cooking,0.0
82,LeadAcidBattery,Diesel,0.0
82,LeadAcidBattery,FireWood,0.0
82,LeadAcidBattery,Gas,0.0
83,LeadAcidBattery,Power,231.47710516520866
83,LeadAcidBattery,Heat,0.0
83,LeadAcidBattery,Mobility,0.0
83,LeadAcidBattery,Cooking,0.0
83,LeadAcidBattery,Diesel,0.0
83,LeadAcidBattery,FireWood,0.0
83,LeadAcidBattery,Gas,0.0
84,LeadAcidBattery,Power,224.42062084892294
84,LeadAcidBattery,Heat,0.0
84,LeadAcidBattery,Mobility,0.0
84,LeadAcidBattery,Cooking,0.0
84,LeadAcidBattery,Diesel,0.0
84,LeadAcidBattery,FireWood,0.0
84,LeadAcidBattery,Gas,0.0
85,LeadAcidBattery,Power,224.42062084892294
85,LeadAcidBattery,Heat,0.0
85,LeadAcidBattery,Mobility,0.0
85,LeadAcidBattery,Cooking,0.0
85,LeadAcidBattery,Diesel,0.0
85,LeadAcidBattery,FireWood,0.0
