Hour,Technology,Value
2648,HydroPower,0.312
2648,DieselGenerator,0.0
2649,SolarPV,0.0
2649,WindOnshore,0.0
2649,HydroPower,0.3055
2649,DieselGenerator,0.0
2650,SolarPV,0.0
2650,WindOnshore,0.0
2650,HydroPower,0.3055
2650,DieselGenerator,0.0
2651,SolarPV,0.0
2651,WindOnshore,0.0
2651,HydroPower,0.3055
2651,DieselGenerator,0.0
2652,SolarPV,0.0
2652,WindOnshore,0.0
2652,HydroPower,0.3055
2652,DieselGenerator,0.0
2653,SolarPV,0.0
2653,WindOnshore,0.0
2653,HydroPower,0.3055
2653,DieselGenerator,0.0
2654,SolarPV,0.0
2654,WindOnshore,0.0
2654,HydroPower,0.3055
2654,DieselGenerator,0.0
2655,SolarPV,0.0
2655,WindOnshore,0.0
2655,HydroPower,0.3055
2655,DieselGenerator,0.0
2656,SolarPV,0.0
2656,WindOnshore,0.0
2656,HydroPower,0.3055
2656,DieselGenerator,0.0
2657,SolarPV,0.0
2657,WindOnshore,0.0
2657,HydroPower,0.3055
2657,DieselGenerator,0.0
2658,SolarPV,0.0
2658,WindOnshore,0.0
2658,HydroPower,0.3055
2658,DieselGenerator,0.0
2659,SolarPV,0.0
2659,WindOnshore,0.0
2659,HydroPower,0.3055
2659,DieselGenerator,0.0
2660,SolarPV,0.0
2660,WindOnshore,0.0
2660,HydroPower,0.3055
2660,DieselGenerator,0.0
2661,SolarPV,0.0
2661,WindOnshore,0.0
2661,HydroPower,0.3055
2661,DieselGenerator,0.0
2662,SolarPV,0.0
2662,WindOnshore,0.0
2662,HydroPower,0.3055
2662,DieselGenerator,0.0
2663,SolarPV,0.0
2663,WindOnshore,0.0
2663,HydroPower,0.3055
2663,DieselGenerator,0.0
2664,SolarPV,0.0
2664,WindOnshore,0.0
2664,HydroPower,0.3055
2664,DieselGenerator,0.0
2665,SolarPV,0.0
2665,WindOnshore,0.0
2665,HydroPower,0.3055
2665,DieselGenerator,0.0
2666,SolarPV,0.0
2666,WindOnshore,0.0
2666,HydroPower,0.3055
2666,DieselGenerator,0.0
2667,SolarPV,0.0
2667,WindOnshore,0.0
2667,HydroPower,0.3055
2667,DieselGenerator,0.0
2668,SolarPV,0.0
2668,WindOnshore,0.0
2668,HydroPower,0.3055
2668,DieselGenerator,0.0
2669,SolarPV,0.0
2669,WindOnshore,0.0
2669,HydroPower,0.3055
2669,DieselGenerator,0.0
2670,SolarPV,0.0
2670,WindOnshore,0.0
2670,HydroPower,0.3055
2670,DieselGenerator,0.0
2671,SolarPV,0.0
2671,WindOnshore,0.0
2671,HydroPower,0.3055
2671,DieselGenerator,0.0
2672,SolarPV,0.0
2672,WindOnshore,0.0
2672,HydroPower,0.299
2672,DieselGenerator,0.0
2673,SolarPV,0.0
2673,WindOnshore,0.0
2673,HydroPower,0.3055
2673,DieselGenerator,0.0
2674,SolarPV,0.0
2674,WindOnshore,0.0
2674,HydroPower,0.3055
2674,DieselGenerator,0.0
2675,SolarPV,0.0
2675,WindOnshore,0.0
2675,HydroPower,0.3055
2675,DieselGenerator,0.0
2676,SolarPV,0.0
2676,WindOnshore,0.0
2676,HydroPower,0.3055
2676,DieselGenerator,0.0
2677,SolarPV,0.0
2677,WindOnshore,0.0
2677,HydroPower,0.3055
2677,DieselGenerator,0.0
2678,SolarPV,0.0
2678,WindOnshore,0.0
2678,HydroPower,0.3055
2678,DieselGenerator,0.0
2679,SolarPV,0.0
2679,WindOnshore,0.0
2679,HydroPower,0.3055
2679,DieselGenerator,0.0
2680,SolarPV,0.0
2680,WindOnshore,0.0
2680,HydroPower,0.299
2680,DieselGenerator,0.0
2681,SolarPV,0.0
2681,WindOnshore,0.0
2681,HydroPower,0.3055
2681,DieselGenerator,0.0
2682,SolarPV,0.0
2682,WindOnshore,0.0
2682,HydroPower,0.3055
2682,DieselGenerator,0.0
2683,SolarPV,0.0
2683,WindOnshore,0.0
2683,HydroPower,0.3055
2683,DieselGenerator,0.0
2684,SolarPV,0.0
2684,WindOnshore,0.0
2684,HydroPower,0.3055
2684,DieselGenerator,0.0
2685,SolarPV,0.0
2685,WindOnshore,0.0
2685,HydroPower,0.299
2685,DieselGenerator,0.0
2686,SolarPV,0.0
2686,WindOnshore,0.0
2686,HydroPower,0.3055
2686,DieselGenerator,0.0
2687,SolarPV,0.0
2687,WindOnshore,0.0
2687,HydroPower,0.3055
2687,DieselGenerator,0.0
2688,SolarPV,0.0
2688,WindOnshore,0.0
2688,HydroPower,0.3055
2688,DieselGenerator,0.0
2689,SolarPV,0.0
2689,WindOnshore,0.0
2689,HydroPower,0.299
2689,DieselGenerator,0.0
2690,SolarPV,0.0
2690,WindOnshore,0.0
2690,HydroPower,0.299
2690,DieselGenerator,0.0
2691,SolarPV,0.0
2691,WindOnshore,0.0
2691,HydroPower,0.299
2691,DieselGenerator,0.0
2692,SolarPV,0.0
2692,WindOnshore,0.0
2692,HydroPower,0.299
2692,DieselGenerator,0.0
2693,SolarPV,0.0
2693,WindOnshore,0.0
2693,HydroPower,0.2925
2693,DieselGenerator,0.0
2694,SolarPV,0.0
2694,WindOnshore,0.0
2694,HydroPower,0.299
2694,DieselGenerator,0.0
2695,SolarPV,0.0
2695,WindOnshore,0.0
2695,HydroPower,0.2925
2695,DieselGenerator,0.0
2696,SolarPV,0.0
2696,WindOnshore,0.0
2696,HydroPower,0.299
2696,DieselGenerator,0.0
2697,SolarPV,0.0
2697,WindOnshore,0.0
2697,HydroPower,0.2925
2697,DieselGenerator,0.0
2698,SolarPV,0.0
2698,WindOnshore,0.0
2698,HydroPower,0.2925
2698,DieselGenerator,0.0
2699,SolarPV,0.0
2699,WindOnshore,0.0
2699,HydroPower,0.2925
2699,DieselGenerator,0.0
2700,SolarPV,0.0
2700,WindOnshore,0.0
2700,HydroPower,0.2925
2700,DieselGenerator,0.0
2701,SolarPV,0.0
2701,WindOnshore,0.0
2701,HydroPower,0.299
2701,DieselGenerator,0.0
2702,SolarPV,0.0
2702,WindOnshore,0.0
2702,HydroPower,0.299
2702,DieselGenerator,0.0
2703,SolarPV,0.0
2703,WindOnshore,0.0
2703,HydroPower,0.299
2703,DieselGenerator,0.0
2704,SolarPV,0.0
2704,WindOnshore,0.0
2704,HydroPower,0.299
2704,DieselGenerator,0.0
2705,SolarPV,0.0
2705,WindOnshore,0.0
2705,HydroPower,0.299
2705,DieselGenerator,0.0
2706,SolarPV,0.0
2706,WindOnshore,0.0
2706,HydroPower,0.299
2706,DieselGenerator,0.0
2707,SolarPV,0.0
2707,WindOnshore,0.0
2707,HydroPower,0.299
2707,DieselGenerator,0.0
2708,SolarPV,0.0
2708,WindOnshore,0.0
2708,HydroPower,0.299
2708,DieselGenerator,0.0
2709,SolarPV,0.0
2709,WindOnshore,0.0
2709,HydroPower,0.299
2709,DieselGenerator,0.0
2710,SolarPV,0.0
2710,WindOnshore,0.0
2710,HydroPower,0.299
2710,DieselGenerator,0.0
2711,SolarPV,0.0
2711,WindOnshore,0.0
2711,HydroPower,0.299
2711,DieselGenerator,0.0
2712,SolarPV,0.0
2712,WindOnshore,0.0
2712,HydroPower,0.299
2712,DieselGenerator,0.0
2713,SolarPV,0.0
2713,WindOnshore,0.0
2713,HydroPower,0.299
2713,DieselGenerator,0.0
2714,SolarPV,0.0
2714,WindOnshore,0.0
2714,HydroPower,0.299
2714,DieselGenerator,0.0
2715,SolarPV,0.0
2715,WindOnshore,0.0
2715,HydroPower,0.299
2715,DieselGenerator,0.0
2716,SolarPV,0.0
2716,WindOnshore,0.0
2716,HydroPower,0.299
2716,DieselGenerator,0.0
2717,SolarPV,0.0
2717,WindOnshore,0.0
2717,HydroPower,0.299
2717,DieselGenerator,0.0
2718,SolarPV,0.0
2718,WindOnshore,0.0
2718,HydroPower,0.299
2718,DieselGenerator,0.0
2719,SolarPV,0.0
2719,WindOnshore,0.0
2719,HydroPower,0.2925
2719,DieselGenerator,0.0
2720,SolarPV,0.0
2720,WindOnshore,0.0
2720,HydroPower,0.2925
2720,DieselGenerator,0.0
2721,SolarPV,0.0
2721,WindOnshore,0.0
2721,HydroPower,0.2925
2721,DieselGenerator,0.0
2722,SolarPV,0.0
2722,WindOnshore,0.0
2722,HydroPower,0.2925
2722,DieselGenerator,0.0
2723,SolarPV,0.0
2723,WindOnshore,0.0
2723,HydroPower,0.2925
2723,DieselGenerator,0.0
2724,SolarPV,0.0
2724,WindOnshore,0.0
2724,HydroPower,0.299
2724,DieselGenerator,0.0
2725,SolarPV,0.0
2725,WindOnshore,0.0
2725,HydroPower,0.299
2725,DieselGenerator,0.0
2726,SolarPV,0.0
2726,WindOnshore,0.0
2726,HydroPower,0.299
2726,DieselGenerator,0.0
2727,SolarPV,0.0
2727,WindOnshore,0.0
2727,HydroPower,0.299
2727,DieselGenerator,0.0
2728,SolarPV,0.0
2728,WindOnshore,0.0
2728,HydroPower,0.2925
2728,DieselGenerator,0.0
2729,SolarPV,0.0
2729,WindOnshore,0.0
2729,HydroPower,0.299
2729,DieselGenerator,0.0
2730,SolarPV,0.0
2730,WindOnshore,0.0
2730,HydroPower,0.299
2730,DieselGenerator,0.0
2731,SolarPV,0.0
2731,WindOnshore,0.0
2731,HydroPower,0.299
2731,DieselGenerator,0.0
2732,SolarPV,0.0
2732,WindOnshore,0.0
2732,HydroPower,0.299
2732,DieselGenerator,0.0
2733,SolarPV,0.0
2733,WindOnshore,0.0
2733,HydroPower,0.299
2733,DieselGenerator,0.0
2734,SolarPV,0.0
2734,WindOnshore,0.0
2734,HydroPower,0.299
2734,DieselGenerator,0.0
2735,SolarPV,0.0
2735,WindOnshore,0.0
2735,HydroPower,0.299
2735,DieselGenerator,0.0
2736,SolarPV,0.0
2736,WindOnshore,0.0
2736,HydroPower,0.2925
2736,DieselGenerator,0.0
2737,SolarPV,0.0
2737,WindOnshore,0.0
2737,HydroPower,0.2925
2737,DieselGenerator,0.0
2738,SolarPV,0.0
2738,WindOnshore,0.0
2738,HydroPower,0.2925
2738,DieselGenerator,0.0
2739,SolarPV,0.0
2739,WindOnshore,0.0
2739,HydroPower,0.2925
2739,DieselGenerator,0.0
2740,SolarPV,0.0
2740,WindOnshore,0.0
2740,HydroPower,0.2925
2740,DieselGenerator,0.0
2741,SolarPV,0.0
2741,WindOnshore,0.0
2741,HydroPower,0.2925
2741,DieselGenerator,0.0
2742,SolarPV,0.0
2742,WindOnshore,0.0
2742,HydroPower,0.2925
2742,DieselGenerator,0.0
2743,SolarPV,0.0
2743,WindOnshore,0.0
2743,HydroPower,0.2925
2743,DieselGenerator,0.0
2744,SolarPV,0.0
2744,WindOnshore,0.0
2744,HydroPower,0.2925
2744,DieselGenerator,0.0
2745,SolarPV,0.0
2745,WindOnshore,0.0
2745,HydroPower,0.2925
2745,DieselGenerator,0.0
2746,SolarPV,0.0
2746,WindOnshore,0.0
2746,HydroPower,0.2925
2746,DieselGenerator,0.0
2747,SolarPV,0.0
2747,WindOnshore,0.0
2747,HydroPower,0.2925
2747,DieselGenerator,0.0
2748,SolarPV,0.0
2748,WindOnshore,0.0
2748,HydroPower,0.2925
2748,DieselGenerator,0.0
2749,SolarPV,0.0
2749,WindOnshore,0.0
2749,HydroPower,0.2925
2749,DieselGenerator,0.0
2750,SolarPV,0.0
2750,WindOnshore,0.0
2750,HydroPower,0.2925
2750,DieselGenerator,0.0
2751,SolarPV,0.0
2751,WindOnshore,0.0
2751,HydroPower,0.2925
2751,DieselGenerator,0.0
2752,SolarPV,0.0
2752,WindOnshore,0.0
2752,HydroPower,0.27949999999999997
2752,DieselGenerator,0.0
2753,SolarPV,0.0
2753,WindOnshore,0.0
2753,HydroPower,0.27299999999999996
2753,DieselGenerator,0.0
2754,SolarPV,0.0
2754,WindOnshore,0.0
2754,HydroPower,0.27299999999999996
2754,DieselGenerator,0.0
2755,SolarPV,0.0
2755,WindOnshore,0.0
2755,HydroPower,0.27299999999999996
2755,DieselGenerator,0.0
2756,SolarPV,0.0
2756,WindOnshore,0.0
2756,HydroPower,0.27299999999999996
2756,DieselGenerator,0.0
2757,SolarPV,0.0
2757,WindOnshore,0.0
2757,HydroPower,0.27299999999999996
2757,DieselGenerator,0.0
2758,SolarPV,0.0
2758,WindOnshore,0.0
2758,HydroPower,0.27299999999999996
2758,DieselGenerator,0.0
2759,SolarPV,0.0
2759,WindOnshore,0.0
2759,HydroPower,0.27299999999999996
2759,DieselGenerator,0.0
2760,SolarPV,0.0
2760,WindOnshore,0.0
2760,HydroPower,0.27299999999999996
2760,DieselGenerator,0.0
2761,SolarPV,0.0
2761,WindOnshore,0.0
2761,HydroPower,0.27299999999999996
2761,DieselGenerator,0.0
2762,SolarPV,0.0
2762,WindOnshore,0.0
2762,HydroPower,0.27299999999999996
2762,DieselGenerator,0.0
2763,SolarPV,0.0
2763,WindOnshore,0.0
2763,HydroPower,0.27299999999999996
2763,DieselGenerator,0.0
2764,SolarPV,0.0
2764,WindOnshore,0.0
2764,HydroPower,0.27299999999999996
2764,DieselGenerator,0.0
2765,SolarPV,0.0
2765,WindOnshore,0.0
2765,HydroPower,0.27299999999999996
2765,DieselGenerator,0.0
2766,SolarPV,0.0
2766,WindOnshore,0.0
2766,HydroPower,0.27299999999999996
2766,DieselGenerator,0.0
2767,SolarPV,0.0
2767,WindOnshore,0.0
2767,HydroPower,0.27299999999999996
2767,DieselGenerator,0.0
2768,SolarPV,0.0
2768,WindOnshore,0.0
2768,HydroPower,0.27299999999999996
2768,DieselGenerator,0.0
2769,SolarPV,0.0
2769,WindOnshore,0.0
2769,HydroPower,0.27299999999999996
2769,DieselGenerator,0.0
2770,SolarPV,0.0
2770,WindOnshore,0.0
2770,HydroPower,0.27299999999999996
2770,DieselGenerator,0.0
2771,SolarPV,0.0
2771,WindOnshore,0.0
2771,HydroPower,0.27299999999999996
2771,DieselGenerator,0.0
2772,SolarPV,0.0
2772,WindOnshore,0.0
2772,HydroPower,0.27299999999999996
2772,DieselGenerator,0.0
2773,SolarPV,0.0
2773,WindOnshore,0.0
2773,HydroPower,0.27299999999999996
2773,DieselGenerator,0.0
2774,SolarPV,0.0
2774,WindOnshore,0.0
2774,HydroPower,0.27299999999999996
2774,DieselGenerator,0.0
2775,SolarPV,0.0
2775,WindOnshore,0.0
2775,HydroPower,0.27299999999999996
2775,DieselGenerator,0.0
2776,SolarPV,0.0
2776,WindOnshore,0.0
2776,HydroPower,0.27299999999999996
2776,DieselGenerator,0.0
2777,SolarPV,0.0
2777,WindOnshore,0.0
2777,HydroPower,0.27299999999999996
2777,DieselGenerator,0.0
2778,SolarPV,0.0
2778,WindOnshore,0.0
2778,HydroPower,0.27299999999999996
2778,DieselGenerator,0.0
2779,SolarPV,0.0
2779,WindOnshore,0.0
2779,HydroPower,0.27299999999999996
2779,DieselGenerator,0.0
2780,SolarPV,0.0
2780,WindOnshore,0.0
2780,HydroPower,0.27299999999999996
2780,DieselGenerator,0.0
2781,SolarPV,0.0
2781,WindOnshore,0.0
2781,HydroPower,0.27299999999999996
2781,DieselGenerator,0.0
2782,SolarPV,0.0
2782,WindOnshore,0.0
2782,HydroPower,0.27299999999999996
2782,DieselGenerator,0.0
2783,SolarPV,0.0
2783,WindOnshore,0.0
2783,HydroPower,0.27299999999999996
2783,DieselGenerator,0.0
2784,SolarPV,0.0
2784,WindOnshore,0.0
2784,HydroPower,0.27299999999999996
2784,DieselGenerator,0.0
2785,SolarPV,0.0
2785,WindOnshore,0.0
2785,HydroPower,0.27299999999999996
2785,DieselGenerator,0.0
2786,SolarPV,0.0
2786,WindOnshore,0.0
2786,HydroPower,0.27299999999999996
2786,DieselGenerator,0.0
2787,SolarPV,0.0
2787,WindOnshore,0.0
2787,HydroPower,0.27299999999999996
2787,DieselGenerator,0.0
2788,SolarPV,0.0
2788,WindOnshore,0.0
2788,HydroPower,0.27299999999999996
2788,DieselGenerator,0.0
2789,SolarPV,0.0
2789,WindOnshore,0.0
2789,HydroPower,0.27299999999999996
2789,DieselGenerator,0.0
2790,SolarPV,0.0
2790,WindOnshore,0.0
2790,HydroPower,0.27299999999999996
2790,DieselGenerator,0.0
2791,SolarPV,0.0
2791,WindOnshore,0.0
2791,HydroPower,0.27299999999999996
2791,DieselGenerator,0.0
2792,SolarPV,0.0
2792,WindOnshore,0.0
2792,HydroPower,0.27299999999999996
2792,DieselGenerator,0.0
2793,SolarPV,0.0
2793,WindOnshore,0.0
2793,HydroPower,0.27299999999999996
2793,DieselGenerator,0.0
2794,SolarPV,0.0
2794,WindOnshore,0.0
2794,HydroPower,0.27299999999999996
2794,DieselGenerator,0.0
2795,SolarPV,0.0
2795,WindOnshore,0.0
2795,HydroPower,0.27299999999999996
2795,DieselGenerator,0.0
2796,SolarPV,0.0
2796,WindOnshore,0.0
2796,HydroPower,0.27299999999999996
2796,DieselGenerator,0.0
2797,SolarPV,0.0
2797,WindOnshore,0.0
2797,HydroPower,0.27299999999999996
2797,DieselGenerator,0.0
2798,SolarPV,0.0
2798,WindOnshore,0.0
2798,HydroPower,0.27299999999999996
2798,DieselGenerator,0.0
2799,SolarPV,0.0
2799,WindOnshore,0.0
2799,HydroPower,0.27299999999999996
2799,DieselGenerator,0.0
2800,SolarPV,0.0
2800,WindOnshore,0.0
2800,HydroPower,0.27299999999999996
2800,DieselGenerator,0.0
2801,SolarPV,0.0
2801,WindOnshore,0.0
2801,HydroPower,0.27299999999999996
2801,DieselGenerator,0.0
2802,SolarPV,0.0
2802,WindOnshore,0.0
2802,HydroPower,0.27299999999999996
2802,DieselGenerator,0.0
2803,SolarPV,0.0
2803,WindOnshore,0.0
2803,HydroPower,0.27299999999999996
2803,DieselGenerator,0.0
2804,SolarPV,0.0
2804,WindOnshore,0.0
2804,HydroPower,0.27299999999999996
2804,DieselGenerator,0.0
2805,SolarPV,0.0
2805,WindOnshore,0.0
2805,HydroPower,0.27299999999999996
2805,DieselGenerator,0.0
2806,SolarPV,0.0
2806,WindOnshore,0.0
2806,HydroPower,0.27299999999999996
2806,DieselGenerator,0.0
2807,SolarPV,0.0
2807,WindOnshore,0.0
2807,HydroPower,0.27299999999999996
2807,DieselGenerator,0.0
2808,SolarPV,0.0
2808,WindOnshore,0.0
2808,HydroPower,0.27299999999999996
2808,DieselGenerator,0.0
2809,SolarPV,0.0
2809,WindOnshore,0.0
2809,HydroPower,0.27299999999999996
2809,DieselGenerator,0.0
2810,SolarPV,0.0
2810,WindOnshore,0.0
2810,HydroPower,0.27299999999999996
2810,DieselGenerator,0.0
2811,SolarPV,0.0
2811,WindOnshore,0.0
2811,HydroPower,0.27299999999999996
2811,DieselGenerator,0.0
2812,SolarPV,0.0
2812,WindOnshore,0.0
2812,HydroPower,0.27299999999999996
2812,DieselGenerator,0.0
2813,SolarPV,0.0
2813,WindOnshore,0.0
2813,HydroPower,0.27299999999999996
2813,DieselGenerator,0.0
2814,SolarPV,0.0
2814,WindOnshore,0.0
2814,HydroPower,0.27299999999999996
2814,DieselGenerator,0.0
2815,SolarPV,0.0
2815,WindOnshore,0.0
2815,HydroPower,0.27299999999999996
2815,DieselGenerator,0.0
2816,SolarPV,0.0
2816,WindOnshore,0.0
2816,HydroPower,0.27299999999999996
2816,DieselGenerator,0.0
2817,SolarPV,0.0
2817,WindOnshore,0.0
2817,HydroPower,0.27299999999999996
2817,DieselGenerator,0.0
2818,SolarPV,0.0
2818,WindOnshore,0.0
2818,HydroPower,0.27299999999999996
2818,DieselGenerator,0.0
2819,SolarPV,0.0
2819,WindOnshore,0.0
2819,HydroPower,0.27299999999999996
2819,DieselGenerator,0.0
2820,SolarPV,0.0
2820,WindOnshore,0.0
2820,HydroPower,0.27299999999999996
2820,DieselGenerator,0.0
2821,SolarPV,0.0
2821,WindOnshore,0.0
2821,HydroPower,0.27299999999999996
2821,DieselGenerator,0.0
2822,SolarPV,0.0
2822,WindOnshore,0.0
2822,HydroPower,0.27299999999999996
2822,DieselGenerator,0.0
2823,SolarPV,0.0
2823,WindOnshore,0.0
2823,HydroPower,0.27299999999999996
2823,DieselGenerator,0.0
2824,SolarPV,0.0
2824,WindOnshore,0.0
2824,HydroPower,0.27299999999999996
2824,DieselGenerator,0.0
2825,SolarPV,0.0
2825,WindOnshore,0.0
2825,HydroPower,0.27299999999999996
2825,DieselGenerator,0.0
2826,SolarPV,0.0
2826,WindOnshore,0.0
2826,HydroPower,0.27299999999999996
2826,DieselGenerator,0.0
2827,SolarPV,0.0
2827,WindOnshore,0.0
2827,HydroPower,0.27299999999999996
2827,DieselGenerator,0.0
2828,SolarPV,0.0
2828,WindOnshore,0.0
2828,HydroPower,0.27299999999999996
2828,DieselGenerator,0.0
2829,SolarPV,0.0
2829,WindOnshore,0.0
2829,HydroPower,0.27299999999999996
2829,DieselGenerator,0.0
2830,SolarPV,0.0
2830,WindOnshore,0.0
2830,HydroPower,0.27299999999999996
2830,DieselGenerator,0.0
2831,SolarPV,0.0
2831,WindOnshore,0.0
2831,HydroPower,0.27299999999999996
2831,DieselGenerator,0.0
2832,SolarPV,0.0
2832,WindOnshore,0.0
2832,HydroPower,0.27299999999999996
2832,DieselGenerator,0.0
2833,SolarPV,0.0
2833,WindOnshore,0.0
2833,HydroPower,0.27299999999999996
2833,DieselGenerator,0.0
2834,SolarPV,0.0
2834,WindOnshore,0.0
2834,HydroPower,0.27299999999999996
2834,DieselGenerator,0.0
2835,SolarPV,0.0
2835,WindOnshore,0.0
2835,HydroPower,0.27299999999999996
2835,DieselGenerator,0.0
2836,SolarPV,0.0
2836,WindOnshore,0.0
2836,HydroPower,0.27299999999999996
2836,DieselGenerator,0.0
2837,SolarPV,0.0
2837,WindOnshore,0.0
2837,HydroPower,0.27299999999999996
2837,DieselGenerator,0.0
2838,SolarPV,0.0
2838,WindOnshore,0.0
2838,HydroPower,0.27299999999999996
2838,DieselGenerator,0.0
2839,SolarPV,0.0
2839,WindOnshore,0.0
2839,HydroPower,0.27299999999999996
2839,DieselGenerator,0.0
2840,SolarPV,0.0
2840,WindOnshore,0.0
2840,HydroPower,0.65
2840,DieselGenerator,0.0
2841,SolarPV,0.0
2841,WindOnshore,0.0
2841,HydroPower,0.65
2841,DieselGenerator,0.0
2842,SolarPV,0.0
2842,WindOnshore,0.0
2842,HydroPower,0.65
2842,DieselGenerator,0.0
2843,SolarPV,0.0
2843,WindOnshore,0.0
2843,HydroPower,0.65
2843,DieselGenerator,0.0
2844,SolarPV,0.0
2844,WindOnshore,0.0
2844,HydroPower,0.65
2844,DieselGenerator,0.0
2845,SolarPV,0.0
2845,WindOnshore,0.0
2845,HydroPower,0.637
2845,DieselGenerator,0.0
2846,SolarPV,0.0
2846,WindOnshore,0.0
2846,HydroPower,0.6435
2846,DieselGenerator,0.0
2847,SolarPV,0.0
2847,WindOnshore,0.0
2847,HydroPower,0.65
2847,DieselGenerator,0.0
2848,SolarPV,0.0
2848,WindOnshore,0.0
2848,HydroPower,0.65
2848,DieselGenerator,0.0
2849,SolarPV,0.0
2849,WindOnshore,0.0
2849,HydroPower,0.65
2849,DieselGenerator,0.0
2850,SolarPV,0.0
2850,WindOnshore,0.0
2850,HydroPower,0.65
2850,DieselGenerator,0.0
2851,SolarPV,0.0
2851,WindOnshore,0.0
2851,HydroPower,0.65
2851,DieselGenerator,0.0
2852,SolarPV,0.0
2852,WindOnshore,0.0
2852,HydroPower,0.65
2852,DieselGenerator,0.0
2853,SolarPV,0.0
2853,WindOnshore,0.0
2853,HydroPower,0.6435
2853,DieselGenerator,0.0
2854,SolarPV,0.0
2854,WindOnshore,0.0
2854,HydroPower,0.6435
2854,DieselGenerator,0.0
2855,SolarPV,0.0
2855,WindOnshore,0.0
2855,HydroPower,0.65
2855,DieselGenerator,0.0
2856,SolarPV,0.0
2856,WindOnshore,0.0
2856,HydroPower,0.6435
2856,DieselGenerator,0.0
2857,SolarPV,0.0
2857,WindOnshore,0.0
2857,HydroPower,0.6435
2857,DieselGenerator,0.0
2858,SolarPV,0.0
2858,WindOnshore,0.0
2858,HydroPower,0.65
2858,DieselGenerator,0.0
2859,SolarPV,0.0
2859,WindOnshore,0.0
2859,HydroPower,0.65
2859,DieselGenerator,0.0
2860,SolarPV,0.0
2860,WindOnshore,0.0
2860,HydroPower,0.65
2860,DieselGenerator,0.0
2861,SolarPV,0.0
2861,WindOnshore,0.0
2861,HydroPower,0.65
2861,DieselGenerator,0.0
2862,SolarPV,0.0
2862,WindOnshore,0.0
2862,HydroPower,0.65
2862,DieselGenerator,0.0
2863,SolarPV,0.0
2863,WindOnshore,0.0
2863,HydroPower,0.65
2863,DieselGenerator,0.0
2864,SolarPV,0.0
2864,WindOnshore,0.0
2864,HydroPower,0.65
2864,DieselGenerator,0.0
2865,SolarPV,0.0
2865,WindOnshore,0.0
2865,HydroPower,0.65
2865,DieselGenerator,0.0
2866,SolarPV,0.0
2866,WindOnshore,0.0
2866,HydroPower,0.65
2866,DieselGenerator,0.0
2867,SolarPV,0.0
2867,WindOnshore,0.0
2867,HydroPower,0.65
2867,DieselGenerator,0.0
2868,SolarPV,0.0
2868,WindOnshore,0.0
2868,HydroPower,0.65
2868,DieselGenerator,0.0
2869,SolarPV,0.0
2869,WindOnshore,0.0
2869,HydroPower,0.65
2869,DieselGenerator,0.0
2870,SolarPV,0.0
2870,WindOnshore,0.0
2870,HydroPower,0.65
2870,DieselGenerator,0.0
2871,SolarPV,0.0
2871,WindOnshore,0.0
2871,HydroPower,0.65
2871,DieselGenerator,0.0
2872,SolarPV,0.0
2872,WindOnshore,0.0
2872,HydroPower,0.65
2872,DieselGenerator,0.0
2873,SolarPV,0.0
2873,WindOnshore,0.0
2873,HydroPower,0.65
2873,DieselGenerator,0.0
2874,SolarPV,0.0
2874,WindOnshore,0.0
2874,HydroPower,0.65
2874,DieselGenerator,0.0
2875,SolarPV,0.0
2875,WindOnshore,0.0
2875,HydroPower,0.65
2875,DieselGenerator,0.0
2876,SolarPV,0.0
2876,WindOnshore,0.0
2876,HydroPower,0.65
2876,DieselGenerator,0.0
2877,SolarPV,0.0
2877,WindOnshore,0.0
2877,HydroPower,0.65
2877,DieselGenerator,0.0
2878,SolarPV,0.0
2878,WindOnshore,0.0
2878,HydroPower,0.65
2878,DieselGenerator,0.0
2879,SolarPV,0.0
2879,WindOnshore,0.0
2879,HydroPower,0.65
2879,DieselGenerator,0.0
2880,SolarPV,0.0
2880,WindOnshore,0.0
2880,HydroPower,0.65
2880,DieselGenerator,0.0
2881,SolarPV,0.0
2881,WindOnshore,0.0
2881,HydroPower,0.637
2881,DieselGenerator,0.0
2882,SolarPV,0.0
2882,WindOnshore,0.0
2882,HydroPower,0.65
2882,DieselGenerator,0.0
2883,SolarPV,0.0
2883,WindOnshore,0.0
2883,HydroPower,0.65
2883,DieselGenerator,0.0
2884,SolarPV,0.0
2884,WindOnshore,0.0
2884,HydroPower,0.65
2884,DieselGenerator,0.0
2885,SolarPV,0.0
2885,WindOnshore,0.0
2885,HydroPower,0.65
2885,DieselGenerator,0.0
2886,SolarPV,0.0
2886,WindOnshore,0.0
2886,HydroPower,0.65
2886,DieselGenerator,0.0
2887,SolarPV,0.0
2887,WindOnshore,0.0
2887,HydroPower,0.65
2887,DieselGenerator,0.0
2888,SolarPV,0.0
2888,WindOnshore,0.0
2888,HydroPower,0.65
2888,DieselGenerator,0.0
2889,SolarPV,0.0
2889,WindOnshore,0.0
2889,HydroPower,0.6435
2889,DieselGenerator,0.0
2890,SolarPV,0.0
2890,WindOnshore,0.0
2890,HydroPower,0.65
2890,DieselGenerator,0.0
2891,SolarPV,0.0
2891,WindOnshore,0.0
2891,HydroPower,0.65
2891,DieselGenerator,0.0
2892,SolarPV,0.0
2892,WindOnshore,0.0
2892,HydroPower,0.65
2892,DieselGenerator,0.0
2893,SolarPV,0.0
2893,WindOnshore,0.0
